,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-0.6361600579932489,1.639313720118908,-2.7848985040179515,-4.316510767103486
1,21S_rRNA,6.889448452234106,1.2171881880820226,-4.703625276055759,-2.803791513951156
2,HRA1,-6.244836541827474,0.6202025363063866,-6.138381027884891,-6.119051469759401
3,ICR1,-5.2139982823390625,0.14862358252028607,-4.1047202648924905,-4.406437850945707
4,LSR1,-4.921525954001358,0.16109350847234294,6.60009304039904,15.454262485490272
5,NME1,-5.968543143984316,0.01417824437350225,-5.523860053502241,-4.22965013506866
6,PWR1,,,-6.696998390921915,-6.58079362697497
7,Q0010,,,-6.696998390921915,-6.58079362697497
8,Q0017,,,-6.696998390921915,-6.58079362697497
9,Q0032,,,-6.696998390921915,-6.58079362697497
10,Q0045,-6.786950404643067,0.4502773616661755,-6.352219732063884,-6.191853804980784
11,Q0050,-6.075947763630909,0.4502776286727954,-5.317274342305586,-5.901076663288308
12,Q0055,-6.509986592158896,0.1872429606388355,-6.352219732063884,-5.025034099537822
13,Q0060,-6.786950404643067,0.4502773616661755,-6.352219732063884,-6.191853804980784
14,Q0065,-6.382944029263897,-1.5497228019187734,-6.007441047011337,-6.58079362697497
15,Q0070,,,-6.696998390921915,-6.58079362697497
16,Q0075,,,-6.696998390921915,-6.58079362697497
17,Q0080,,,-6.696998390921915,-6.58079362697497
18,Q0085,-6.724443745485221,1.4502774102610134,-6.696998390921915,-6.191853804980784
19,Q0092,,,-6.696998390921915,-6.58079362697497
20,Q0105,,,-6.696998390921915,-6.58079362697497
21,Q0110,-6.786950404643067,0.4502773616661755,-6.696998390921915,-6.191853804980784
22,Q0115,,,-6.696998390921915,-6.58079362697497
23,Q0120,,,-6.696998390921915,-6.58079362697497
24,Q0130,-6.566277765304315,0.12834925378483422,-6.3067653401323875,-6.264929634339606
25,Q0140,,,-6.696998390921915,-6.58079362697497
26,Q0142,,,-6.696998390921915,-6.58079362697497
27,Q0143,,,-6.696998390921915,-6.58079362697497
