,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,0.15639442645856472,-0.9787107308083902,0.3662086490726569,9.026276747779931
1,21S_rRNA,29.276606988095498,-0.8795806847897861,37.14714448594487,46.01602176874522
2,HRA1,-6.545339240455752,-0.20221530815900948,-5.362875611128731,-5.5288093548838235
3,ICR1,-3.5561963114088373,-0.18846156702741415,-5.083714585593699,-4.389474562345222
4,LSR1,28.730173766615287,-0.6027362075300822,26.599704685620246,19.430361761154643
5,NME1,-4.556645395074039,-0.3726919925897114,-4.145242560935876,-4.25087796869136
6,PWR1,,,-6.5153209014617515,-6.614703349876868
7,Q0010,,,-6.5153209014617515,-6.614703349876868
8,Q0017,,,-6.5153209014617515,-6.614703349876868
9,Q0032,,,-6.5153209014617515,-6.614703349876868
10,Q0045,-6.779867371464246,-0.2871041687740474,-5.7447336278009615,-4.950973590525615
11,Q0050,-2.430854639205903,-1.023245999752843,-3.3261300205180753,-2.0717995728460687
12,Q0055,-1.188164207472485,-1.6090330181435304,-5.414823293731698,-1.28050090300933
13,Q0060,-5.868028752533088,-2.746535845541145,-6.5153209014617515,-5.616465584892691
14,Q0065,-7.123384268579831,-0.3542183365801533,-6.5153209014617515,-6.2819574584243245
15,Q0070,,,-6.5153209014617515,-6.614703349876868
16,Q0075,-7.123384268579831,-0.3542183365801533,-6.284831888363438,-6.2819574584243245
17,Q0080,,,-6.5153209014617515,-6.614703349876868
18,Q0085,-7.009998287886205,0.060819181832092485,-6.5153209014617515,-5.616465584892691
19,Q0092,,,-6.5153209014617515,-6.614703349876868
20,Q0105,-6.403692646550532,-1.2611090161821117,-6.130027287564071,-5.616465584892691
21,Q0110,-7.327890127520044,-0.9391808387605058,-6.5153209014617515,-6.2819574584243245
22,Q0115,,,-6.5153209014617515,-6.614703349876868
23,Q0120,-7.035917857515983,-1.5241433564262685,-6.5153209014617515,-6.2819574584243245
24,Q0130,-4.596084529483974,-1.2092703801807523,-5.731010996741061,-5.995007236457078
25,Q0140,,,-6.5153209014617515,-6.614703349876868
26,Q0142,,,-6.5153209014617515,-6.614703349876868
27,Q0143,,,-6.5153209014617515,-6.614703349876868
28,Q0144,,,-6.5153209014617515,-6.614703349876868
29,Q0160,-4.75513504513306,-1.8136502071977902,-5.991365933648311,-4.635504625961013
30,Q0182,,,-6.5153209014617515,-6.614703349876868
31,Q0250,-5.28089476773301,-1.5241435553839893,-4.974146170678381,-5.283719602813583
32,Q0255,,,-6.5153209014617515,-6.614703349876868
33,Q0275,-4.910829981550043,-1.6553881225514626,-4.974146170678381,-3.6199892412400745
34,Q0297,,,-6.5153209014617515,-6.614703349876868
35,RDN18-1,,,-6.5153209014617515,-6.614703349876868
36,RDN18-2,,,-6.5153209014617515,-6.614703349876868
37,RDN25-1,,,-6.5153209014617515,-6.614703349876868
38,RDN25-2,,,-6.5153209014617515,-6.614703349876868
39,RDN37-1,,,-6.5153209014617515,-6.614703349876868
40,RDN37-2,,,-6.5153209014617515,-6.614703349876868
41,RDN5-1,-3.306417840054046,-0.2585403696399162,58.023394537438485,39.594768146657934
42,RDN5-2,-5.718727185783488,0.5612484983391941,-6.146170557828964,-5.064411817952693
43,RDN5-3,,,-6.5153209014617515,-6.614703349876868
44,RDN5-4,,,-6.5153209014617515,-6.614703349876868
45,RDN5-5,,,-6.5153209014617515,-6.614703349876868
46,RDN5-6,-3.3113734498295626,-0.40520384384935826,32.27482745356304,20.61308036749347
47,RDN58-1,,,-6.5153209014617515,-6.614703349876868
48,RDN58-2,,,-6.5153209014617515,-6.614703349876868
49,RNA170,-6.31705245876413,-0.06471179381972293,-5.87056089684026,-5.364227518908848
50,RPM1,,,-6.5153209014617515,-6.614703349876868
51,RPR1,-5.539017375165298,-0.10193889926021522,24.07334038754492,-5.043205873212191
52,RUF20,8.534636268459044,-0.5040858095184982,-2.7727122444212604,-3.790608923739771
53,RUF21,11.120752914237764,-0.9975766687537014,-1.6069920180768744,-3.0563192304575275
54,RUF22,-6.8406626600984906,-1.261108966807484,-6.5153209014617515,-6.614703349876868
55,RUF23,-6.431468569790746,0.13357561522920128,-5.913431820272439,-6.026723121911865
56,RUF5-1,22.061320436883424,-0.41573804645955287,-1.100661672274421,-4.610676044240925
57,RUF5-2,10.185343982682946,-0.38966741223107576,-3.453153622825984,-3.3852834095709197
58,SCR1,120.23997474005293,-0.7928087688454707,496.30923451748504,245.91868612185033
59,SRG1,37.94713858469911,-0.5788398680868978,-0.07902947946828721,-4.032628755596784
60,TLC1,76.86592542116476,-0.3504459207334707,1.7714034748051095,-0.5232119741519723
61,YAL001C,7.119356880191086,-0.23341468585691752,-3.0460594045711042,-4.731434824212013
62,YAL002W,18.99715052936775,-0.31977142911921275,0.9757622763544591,-4.94953510885934
63,YAL003W,-4.8587138330703965,-0.0017734563015709777,-3.413526832442214,5.938938500997331
64,YAL004W,,,-6.5153209014617515,-6.614703349876868
65,YAL005C,19.272977740013104,0.059872058874889174,-1.160224987694145,64.41423424351115
66,YAL007C,11.045483455797608,-0.18648979918083633,-2.132889386675666,-3.7298547761193412
67,YAL008W,-5.3254458147898935,-0.03630699414368574,-4.4754123790238545,-3.2262579203491475
68,YAL009W,-0.8678703693258917,-0.1757133521529233,-2.9512623482080667,-4.316960011612218
69,YAL010C,4.251611460546741,-0.25153621316636127,-4.138234873379112,0.5195182729746807
70,YAL011W,-2.5592556048022197,-0.12998879933496613,-3.203813549759198,-5.036407027176355
71,YAL012W,21.468184165532595,0.10240035013811585,11.568400375211159,-2.6414857483521583
72,YAL013W,2.238517792276719,0.11885987671656457,-0.5465565940052317,-4.874012414462586
73,YAL014C,-1.3274044986938414,0.08924344215296441,-1.2219046169255063,-4.201666070185473
74,YAL015C,-5.289900756248558,-0.03858630265120606,-4.327171903156801,-2.7719810111166154
75,YAL016C-A,-4.5591727974771015,0.34417464051128677,-5.339064047377429,-5.598346772032283
76,YAL016C-B,-5.148872447673534,-0.23254071116067246,-5.125550536285985,-4.714331731968113
77,YAL016W,15.287460573110486,-0.16157309834632766,-1.922912248317547,-2.0863353817391523
78,YAL017W,2.7188531609809186,-0.12131289808643808,1.5112487036494315,3.0533286957237276
