,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-2.822829847658281,-0.7287966528583167,-4.815204205652031,-1.7756965332214312
1,21S_rRNA,16.09987015176314,-0.6953747306340272,0.4391819662816379,31.53937774532538
2,HRA1,-6.410271875745105,0.33484283502932793,-5.9307261486350376,-6.113405751466666
3,ICR1,-5.093778098767862,0.10991351287163736,-5.278799972909266,-5.186190843889228
4,LSR1,-0.8891021440872688,-0.22017833702732548,8.988865586338818,78.25380226635639
5,NME1,-6.114830549427461,0.08245114519377927,-5.351131076256267,-2.1844151607034217
6,PWR1,,,-6.700467349598474,-6.5748684365005055
7,Q0010,,,-6.700467349598474,-6.5748684365005055
8,Q0017,,,-6.700467349598474,-6.5748684365005055
9,Q0032,,,-6.700467349598474,-6.5748684365005055
10,Q0045,-6.900574954688665,-0.11581872242494169,-6.700467349598474,-5.390273271512592
11,Q0050,-5.870390657215226,-0.3406924717830644,-5.4164403212511045,-2.3287598175796704
12,Q0055,-6.5430650618902515,-0.08479185877832063,-6.204672395499334,1.3224396720919889
13,Q0060,-7.336866273013682,-0.11581871178327136,-6.700467349598474,-6.5748684365005055
14,Q0065,-7.070001636003766,0.8841813200437878,-6.700467349598474,-6.5748684365005055
15,Q0070,,,-6.700467349598474,-6.5748684365005055
16,Q0075,-6.786753858887339,1.8841813372875258,-6.700467349598474,-6.5748684365005055
17,Q0080,,,-6.700467349598474,-6.5748684365005055
18,Q0085,-7.070001636003766,0.8841813200437878,-6.700467349598474,-6.180003422723228
19,Q0092,,,-6.700467349598474,-6.5748684365005055
20,Q0105,-6.798159819186463,-0.9231736882325096,-6.700467349598474,-5.390273271512592
21,Q0110,,,-6.700467349598474,-6.5748684365005055
22,Q0115,,,-6.700467349598474,-6.5748684365005055
23,Q0120,-7.354648496543885,0.8841813054604666,-6.700467349598474,-6.5748684365005055
24,Q0130,-6.619366229886406,0.10657375187499617,-5.611205382636307,-3.0866216592502647
25,Q0140,,,-6.700467349598474,-6.5748684365005055
26,Q0142,,,-6.700467349598474,-6.5748684365005055
27,Q0143,,,-6.700467349598474,-6.5748684365005055
28,Q0144,,,-6.700467349598474,-6.5748684365005055
29,Q0160,-6.677924089971937,-0.3959266986697358,-5.713500714127539,-6.115467892695145
30,Q0182,,,-6.700467349598474,-6.5748684365005055
31,Q0250,-6.738501236471711,-0.5308562721047964,-6.337380055064255,-5.78513836772726
32,Q0255,-7.354648496543885,0.8841813054604666,-6.700467349598474,-6.5748684365005055
33,Q0275,-6.805645870754928,-0.02270930877097348,-6.321018067082729,-4.826865032745452
34,Q0297,,,-6.700467349598474,-6.5748684365005055
35,RDN18-1,,,-6.700467349598474,-6.5748684365005055
36,RDN18-2,,,-6.700467349598474,-6.5748684365005055
37,RDN25-1,,,-6.700467349598474,-6.5748684365005055
38,RDN25-2,,,-6.700467349598474,-6.5748684365005055
39,RDN37-1,,,-6.700467349598474,-6.5748684365005055
40,RDN37-2,,,-6.700467349598474,-6.5748684365005055
41,RDN5-1,24.87352896110767,-0.9607887241995148,-5.578584996696978,41.39103526876638
42,RDN5-2,-6.240465918394554,-0.372976741108533,-6.168307046591537,-5.470467340698553
43,RDN5-3,,,-6.700467349598474,-6.5748684365005055
44,RDN5-4,,,-6.700467349598474,-6.5748684365005055
45,RDN5-5,,,-6.700467349598474,-6.5748684365005055
46,RDN5-6,25.97518855687537,-1.5036087641206564,-2.108211815721122,44.780884769004494
47,RDN58-1,,,-6.700467349598474,-6.5748684365005055
48,RDN58-2,,,-6.700467349598474,-6.5748684365005055
49,RNA170,-5.3838841130833694,-0.39672007468918713,-5.724106468694942,-5.581526432220363
50,RPM1,,,-6.700467349598474,-6.5748684365005055
51,RPR1,-4.938076587909334,-0.15004940802820171,10.264248814742272,9.801232479029713
52,RUF20,-0.927151721835671,0.29539265777130563,-5.205138220775162,-4.978535793376427
53,RUF21,12.593419837573082,1.123103388021889,-5.943729819003401,-4.691772482589022
54,RUF22,-7.211227993143534,-0.11581871311348008,-6.453725715121971,-6.5748684365005055
55,RUF23,-5.895457350980273,0.41469631766959325,-5.943729819003401,-5.944862870678896
56,RUF5-1,11.525597551244594,0.32544739836754205,-5.222649075263558,-5.1143089785794675
57,RUF5-2,7.675148189851231,0.35627753009020646,-5.288775389661738,-4.93631962310994
58,SCR1,282.3607754140389,-1.1453513337523133,55.30377923530674,492.54702522549235
59,SRG1,8.929526611663555,0.3329359347105683,-2.315915297343653,-5.228649798652605
