,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-5.624200357007668,-0.45805430685525883,0.6144253000150712,-2.327502115624154
1,21S_rRNA,-1.343060875940174,-0.5474845948320771,40.237275502276844,25.557068857563046
2,HRA1,-5.929367658383573,0.7398862007462328,-5.6001445477969645,-5.834582081878505
3,ICR1,-5.218365038107196,0.14536648013548556,-5.2801586303140935,-4.784478480235743
4,LSR1,-2.2086948788048444,-0.328174996388433,39.72065350675381,-5.186755565702643
5,NME1,-5.492608959386119,-0.3206567499140247,-3.3105419278121473,-5.16891524108094
6,PWR1,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
7,Q0010,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
8,Q0017,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
9,Q0032,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
10,Q0045,-6.612735623369246,-0.2601142135660608,-5.827088396163579,-6.216623736879
11,Q0050,-6.077706420932531,-0.05366336825220029,-2.474563174390102,-3.9820398400630377
12,Q0055,-6.272812176826836,0.11839750522735568,-4.246324660018388,-3.753621454938721
13,Q0060,-6.78211240458502,0.7398858688662521,-6.459393608750655,-6.108585760114381
14,Q0065,-6.78211240458502,0.7398858688662521,-6.459393608750655,-6.108585760114381
15,Q0070,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
16,Q0075,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
17,Q0080,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
18,Q0085,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
19,Q0092,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
20,Q0105,-6.653649029173153,0.32484835791377353,-6.143241022618866,-5.663412339025396
21,Q0110,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
22,Q0115,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
23,Q0120,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
24,Q0130,-6.337804782408845,0.06181394112320497,-5.826579515189314,-4.77306534716783
25,Q0140,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
26,Q0142,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
27,Q0143,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
28,Q0144,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
29,Q0160,-6.365879956499834,0.7398859636890726,-5.827088396163579,-6.055579591823273
30,Q0182,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
31,Q0250,-6.38184223615653,-0.5231487135058227,-5.194783022282449,-4.77306534716783
32,Q0255,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
33,Q0275,-5.3360364744573054,-2.8450770447333484,-5.194783022282449,-6.553759131310178
34,Q0297,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
35,RDN18-1,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
36,RDN18-2,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
37,RDN25-1,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
38,RDN25-2,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
39,RDN37-1,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
40,RDN37-2,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
41,RDN5-1,35.19136742518901,-2.073980883188261,25.651706275159444,-5.411159963759241
42,RDN5-2,-4.588213523423164,1.440326509738169,-5.886052065957964,-5.852386921538298
43,RDN5-3,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
44,RDN5-4,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
45,RDN5-5,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
46,RDN5-6,21.783721021074825,-2.565469562560969,14.736815879314612,-5.55689825240638
47,RDN58-1,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
48,RDN58-2,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
49,RNA170,-5.900284511774584,0.23173931233429337,-5.696878785334626,-5.471949154509287
50,RPM1,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
51,RPR1,14.341287738208116,-1.2434494977536183,19.01252777821767,-5.487903776939638
52,RUF20,-0.6685090665765242,0.6172102529057051,-4.601014436610926,-3.974357933046858
53,RUF21,7.444913091593,2.390145185395362,-5.827042377023487,-3.955911139016329
54,RUF22,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
55,RUF23,-6.079724869739404,-0.46656534928736404,-5.607336858749995,-5.990338966408071
56,RUF5-1,-2.9591831762403644,0.2604970998075365,-4.8856414074569745,-4.930384468878651
57,RUF5-2,-4.4261581893172215,0.20835010642663088,-4.217415216270779,-4.615347134867125
58,SCR1,268.9466864583569,-2.0543352285519223,348.8990428396711,-5.124001791744278
59,SRG1,4.829728977822938,0.579147879844871,-4.439216411337576,-4.09808256548095
60,TLC1,4.133429434577322,0.2373734982452312,-3.103555718948844,-3.164140908854038
61,YAL001C,-2.6374351120291704,0.21613902637921367,-3.530053968456823,-4.885464625707813
62,YAL002W,3.9191681166900154,0.39876059364407956,-5.002036337359873,-4.400501402416003
63,YAL003W,-3.8013167839659068,-0.023095441604581362,67.33718637657815,13.636952174371169
64,YAL004W,-7.045753636762787,-0.26011419021878507,-6.459393608750655,-6.553759131310178
65,YAL005C,-2.6379350477353682,-0.0336459264345182,58.068251050587826,74.86750357027894
66,YAL007C,0.9224960268891299,0.22417761341373985,-4.823290852755666,-3.3874296928623813
67,YAL008W,-2.6423057381706867,-0.23270136984042203,-4.551198029558313,2.366198085416027
68,YAL009W,-4.868661241205144,0.11215686746245014,-4.2260320209188675,-4.3935169086868555
69,YAL010C,-5.330225141121139,0.028807769472640715,-5.034701342480206,-4.332661870504891
70,YAL011W,-2.703814500596648,0.24134746560234688,-5.049254090881616,-4.723461149975385
71,YAL012W,11.437935729075734,-0.15381013182849365,1.4558889912110011,1.8415415965737956
72,YAL013W,7.8441965836343615,-0.29252891672935244,-3.593758009840787,-4.4629905894206585
73,YAL014C,13.681594008713724,-0.36334675163783486,-3.8176634299720154,1.7141729251926372
74,YAL015C,-4.8887905325756975,-0.0908933021003484,-1.0329397532603797,-0.4081178594576874
75,YAL016C-A,-5.596418914541521,0.24365311157850533,-5.468808578231602,-5.525965870553724
76,YAL016C-B,-5.084251311732374,0.44220677022101335,-5.383995105644042,-5.5489833500108245
