genes,logFC,logCPM,F,PValue,FDR
YDR033W,-3.86049214102734,8.99300112911773,2535.03679510491,7.6548726944801e-18,3.01398263923938e-14
YOR290C,-7.81743923586998,6.43278927876485,2501.20987760895,9.92094351296703e-18,3.01398263923938e-14
YHR215W,-4.74535400015065,7.21970062901791,2177.05082579052,2.32469640562237e-17,4.70828512018717e-14
YAR071W,-4.39834825073788,7.60790049442459,1841.75646095759,7.85655229430357e-17,1.19148964525795e-13
YGR234W,-4.22518469645824,8.38694233959925,1786.4357052576,9.80488516505881e-17,1.19148964525795e-13
YIL121W,-2.83637574005451,6.6916903715965,1487.90902706828,3.70653744113659e-16,3.75348691539099e-13
YML123C,-4.83374241648931,9.25659096498678,1420.82050497665,5.18197143631969e-16,4.4979512067255e-13
YER138C,-2.34321391475335,7.42906415723012,1381.27388640551,6.36096116909775e-16,4.83115000792974e-13
YDR261C-D,-2.46586450904661,7.44724639961783,1186.16950135671,1.92023537235691e-15,1.29637223582673e-12
YOL103W-B,-2.38486110711522,7.67615037097313,1141.55278382095,2.5353363215342e-15,1.54047034896418e-12
YAR009C,-2.31836461911435,7.05711506924142,1065.79476242708,4.16918024353546e-15,2.30290355997468e-12
YGR038C-B,-2.19991245087791,7.48524386394622,1029.92344150737,5.3416283054614e-15,2.62459600872583e-12
YML039W,-2.3733401658675,7.49413278716701,1022.8322103528,5.61549508121063e-15,2.62459600872583e-12
YLR227W-B,-2.31314140748885,7.3539767083019,997.517794538842,6.73182838635118e-15,2.92161351967641e-12
YDR098C-B,-2.04678875388056,7.27696035403784,933.432919071325,1.08803146502428e-14,3.9922670307115e-12
YER081W,3.07965120720508,9.08111793909952,931.236510758656,1.10671221992463e-14,3.9922670307115e-12
YPR137C-B,-2.21129878274943,7.28000718242155,925.566569150481,1.15665342539933e-14,3.9922670307115e-12
YJR027W,-2.33019381362262,7.73792152823295,922.718013444454,1.18269925202118e-14,3.9922670307115e-12
YOR153W,-2.79819812947553,9.70828467751637,908.222746314361,1.32603557577274e-14,4.21007689085853e-12
YMR045C,-2.19358294668079,7.39051330584124,902.697800961684,1.3858054281957e-14,4.21007689085853e-12
YBR012W-B,-1.89383327337978,7.01115582176274,881.887607313427,1.64005496126692e-14,4.74522568793228e-12
YPL257W-B,-2.40678158761282,7.25806480978085,866.824939735475,1.85728187840406e-14,4.92875538160886e-12
YLR157C-B,-2.32145745132222,7.74560295573761,866.279636695293,1.86572372904878e-14,4.92875538160886e-12
YNL284C-B,-2.04770837419617,7.83067196846512,847.74604006873,2.18090879097037e-14,5.52133408913998e-12
YDR316W-B,-2.24407814946014,7.34597925487292,837.7544194921,2.3757162775782e-14,5.77394084102607e-12
YHR214C-B,-2.09265276690009,7.43488393819812,818.314811925362,2.81414677211114e-14,6.57644453359511e-12
YGR027W-B,-2.31253758658365,7.63590632139852,805.374380954886,3.15695146644619e-14,7.1043100407878e-12
YOR142W-B,-2.03416144748209,7.13797939478108,782.069002133246,3.90120884312969e-14,8.46562318959143e-12
YGR161C-D,-1.98060761194035,7.41622598209732,764.72139752633,4.58554648383191e-14,9.58150413195836e-12
YPR158W-B,-2.25779121531677,7.35085377966069,759.928027270005,4.79803936610555e-14,9.58150413195836e-12
YJR029W,-2.2009308491805,7.55460215997343,757.959202853545,4.88852251630528e-14,9.58150413195836e-12
YDR365W-B,-2.28750608697553,7.36342391753362,733.902587417497,6.16655710536576e-14,1.17087503038132e-11
YER011W,-4.30227222122322,7.35180226341801,698.446704975136,8.80927071060506e-14,1.55282220145526e-11
YBL005W-B,-2.12243147089057,7.28802370404163,696.436656336019,8.99041916897831e-14,1.55282220145526e-11
YPR158C-D,-2.3547151770026,7.71201747611621,696.336856568242,8.99966224540734e-14,1.55282220145526e-11
YDR210C-D,-1.999646565675,7.32661007377391,694.204255543025,9.20039487366512e-14,1.55282220145526e-11
YNL054W-B,-1.92644559182419,7.12835826106069,671.641277470639,1.16671512235057e-13,1.9159354279465e-11
YGL028C,-1.71910275674083,6.58451273407975,646.792878891632,1.52960643477123e-13,2.37592800871978e-11
YML045W,-2.2399147702655,7.52969476116883,645.74982905647,1.54742009341358e-13,2.37592800871978e-11
YMR050C,-2.30149078460018,7.74458951946287,644.783932052266,1.5641395712441e-13,2.37592800871978e-11
YHL047C,-1.73229611828633,7.46927167270397,599.723022879583,2.63038787988343e-13,3.89810652638335e-11
YPL025C,3.65528279763502,4.00745633561869,597.479892326777,2.79981986053281e-13,4.05040606490412e-11
YPR149W,-2.38624024757804,8.58510371225642,577.919715486708,3.42982878475006e-13,4.84642783631194e-11
YPL019C,-2.33908971859354,7.85239465418743,575.97724072437,3.51355856729706e-13,4.85190496702202e-11
YBR092C,-2.96097098421694,7.27783520799018,568.855049941297,3.84107844509947e-13,5.18630947387208e-11
YLR035C-A,-2.00657569972247,6.66161639879769,541.48042701506,5.46674835337667e-13,7.22086152067753e-11
YPL095C,-2.0648221410725,6.36150187206245,536.432287655658,5.84552442734471e-13,7.556894983095e-11
YBR070C,1.64965723034191,5.62638296953076,530.438139699293,6.33728123806128e-13,7.91413877667493e-11
YDR406W,-2.04977423218561,7.42375366866789,529.878061167928,6.38236998118946e-13,7.91413877667493e-11
YER160C,-2.11210690125585,7.25311450455101,519.884583786045,7.31266269056256e-13,8.88634770157162e-11
YOR306C,-1.33958704681518,6.71977627443771,502.405754105453,9.3355969770583e-13,1.1079047227378e-10
YHR136C,-5.12240125195055,6.05716473269501,500.350146622632,9.64060921552227e-13,1.1079047227378e-10
YJL012C,-1.48796771701362,8.18082783268193,499.976874566119,9.66408003704797e-13,1.1079047227378e-10
YDR011W,-1.26357004650654,7.69788345446468,497.739747760465,9.97839271271997e-13,1.12275396523123e-10
YJR150C,-3.11757581591753,2.80241571363479,466.719924803125,1.60399338684379e-12,1.77197523972052e-10
YKL062W,-2.29882252287402,7.13758462775216,458.514001338976,1.79137306057463e-12,1.94363977072348e-10
YLR413W,-2.46926584101429,8.21369957229231,454.735107355062,1.90006758996614e-12,2.01969639617925e-10
YOR273C,-2.22250242625205,7.91010205555299,453.805358842042,1.92795245191567e-12,2.01969639617925e-10
YOR192C-B,-1.24264536286204,6.42006358062636,449.578678973044,2.06074204411143e-12,2.12221502712221e-10
YBR067C,-3.04405263543857,8.96009600427935,444.968632976998,2.21751135883937e-12,2.24559983605134e-10
YFR055W,-2.16948343946104,6.87123021011421,440.542153665609,2.38097165678912e-12,2.36416467228487e-10
YDR281C,-3.96623328642791,3.22848901263458,440.655059444479,2.44262098392976e-12,2.36416467228487e-10
YIL169C,-3.20937113658173,7.83073768553193,438.741698252623,2.45132281688523e-12,2.36416467228487e-10
YER001W,-2.22384266019439,6.13362161317974,435.739437989969,2.57424334527541e-12,2.44392227592084e-10
YJR147W,-1.33179104232481,5.59272186893765,428.627376449949,2.89355090764743e-12,2.7048023561332e-10
YBR093C,-2.48893797292295,7.20912150421662,427.488041320876,2.94857590533136e-12,2.71447684860505e-10
YER124C,-1.75753212186996,6.45447670652963,425.924487725164,3.02636266450644e-12,2.74450441037927e-10
YML122C,3.44327544065052,3.01572839615213,426.143000753604,3.5076863526657e-12,3.13422092335247e-10
YKL109W,-2.09570807857506,7.55219251082039,402.170686126962,4.54783877229551e-12,3.9828221532599e-10
YOL130W,-1.20164351610859,7.16429691622296,401.66609174137,4.58850478486164e-12,3.9828221532599e-10
YCL064C,-1.4206445795023,8.5402210023018,395.877461024608,5.08582866132959e-12,4.32032907903901e-10
YFL002W-A,-1.28195355223626,6.22926596589565,395.509568336979,5.1195472957671e-12,4.32032907903901e-10
YER037W,-1.99756142260713,5.70500275112158,391.936477398691,5.46082052392701e-12,4.54519801416172e-10
YFR015C,-3.29356381044109,9.47031419315772,389.367182270134,5.71988056491085e-12,4.69648571789166e-10
YGR087C,2.73422281270279,3.64778274275162,386.789520069854,6.07870774365131e-12,4.92456376672338e-10
YCR018C,-1.67974983188894,4.48617067272001,374.789187671191,7.49943210351711e-12,5.99559861328552e-10
YMR272C,-1.61412132621607,7.32844560766456,371.199612506738,8.02159529777748e-12,6.32976792588259e-10
YHR095W,3.82108688884738,1.76894874454552,303.305396657941,9.5505927244233e-12,7.43966684533282e-10
YLL053C,-2.12803526568758,3.74370844618131,359.151476504809,1.01469732805312e-11,7.80417843702624e-10
YDR077W,-3.69178651792051,11.6935283193923,354.340405339192,1.11401779871629e-11,8.46096518125023e-10
YNL327W,-1.41249736167132,8.35637487257442,346.039900212025,1.31684793928501e-11,9.87798528283422e-10
YDR034C-D,-1.25655687895677,6.27699345657391,341.084344207998,1.45785795822838e-11,1.08023718953605e-09
YGR035C,-3.69447075106376,5.48752570455752,339.931055878304,1.49460787871812e-11,1.09412499651702e-09
YDR261W-B,-1.16993326860096,5.98939603583212,337.447435851503,1.57228487818931e-11,1.13728606189027e-09
YOL158C,-1.77434199215258,7.76555492896987,331.312087421461,1.78918009333554e-11,1.27894802907138e-09
YOR376W,3.74709537879642,2.91695385800941,338.171335533663,1.87868239784017e-11,1.32731095921824e-09
