,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-2.7160471220148406,0.7598958392172513,-3.980792656995057,-5.447311674750766
1,21S_rRNA,-0.13926091820188782,0.3739268661255835,-4.83916731250467,-4.99260910775855
2,HRA1,-6.629453698354283,-0.07423710417732202,-6.034545201139466,-5.847755011567848
3,ICR1,-5.830116375225629,-0.017974709776940632,-4.14407266401205,-4.529424590909803
4,LSR1,-3.13390504947251,0.17405914262446207,-4.556710336497066,2.1813772222901333
5,NME1,-6.197183858414675,0.018257459835277573,-5.458061209546315,-1.2740746150468854
6,PWR1,,,-6.60022141498646,-6.696603718727754
7,Q0010,,,-6.60022141498646,-6.696603718727754
8,Q0017,,,-6.60022141498646,-6.696603718727754
9,Q0032,,,-6.60022141498646,-6.696603718727754
10,Q0045,-6.52965141556192,0.7100343308303422,-6.176716006963343,-6.26875824765149
11,Q0050,-5.935555627180614,-0.3715798485189469,-5.601114163247657,-4.347359203457412
12,Q0055,-6.555369967251765,-0.026931376561585764,-5.804885464275239,-5.584994861903875
13,Q0060,-7.029577671152274,1.5580311719396351,-6.60022141498646,-6.696603718727754
14,Q0065,-6.805133063838466,-1.3488595099610747,-5.993177944572931,-6.696603718727754
15,Q0070,-7.318465864318653,-1.026931380108322,-6.296699693565369,-6.696603718727754
16,Q0075,-7.197523955497469,-0.026931363426543897,-6.301668930541725,-6.696603718727754
17,Q0080,,,-6.60022141498646,-6.696603718727754
18,Q0085,-6.985258987604519,-0.7638969922377739,-6.1717467693632,-6.696603718727754
19,Q0092,,,-6.60022141498646,-6.696603718727754
20,Q0105,-7.201596444168531,0.5580311546171236,-6.60022141498646,-6.696603718727754
21,Q0110,-7.322500523815341,-0.02693136310617734,-6.60022141498646,-6.696603718727754
22,Q0115,,,-6.60022141498646,-6.696603718727754
23,Q0120,-7.322500523815341,-0.02693136310617734,-6.296699693565369,-6.696603718727754
24,Q0130,-6.339406355621932,0.55803128550845,-5.704563880809547,-5.584994861903875
25,Q0140,,,-6.60022141498646,-6.696603718727754
26,Q0142,,,-6.60022141498646,-6.696603718727754
27,Q0143,,,-6.60022141498646,-6.696603718727754
28,Q0144,,,-6.60022141498646,-6.696603718727754
29,Q0160,-6.308745755953907,-1.0269314859656034,-5.96512084515404,-6.374913320071519
30,Q0182,,,-6.60022141498646,-6.696603718727754
31,Q0250,-6.516325285432262,0.7804236590421059,-6.1717467693632,-6.053222897506113
32,Q0255,-7.318465864318653,-1.026931380108322,-6.60022141498646,-6.374913320071519
33,Q0275,-6.516325285432262,0.7804236590421059,-5.704563880809547,-6.053222897506113
34,Q0297,,,-6.60022141498646,-6.696603718727754
35,RDN18-1,,,-6.60022141498646,-6.696603718727754
36,RDN18-2,,,-6.60022141498646,-6.696603718727754
37,RDN25-1,,,-6.60022141498646,-6.696603718727754
38,RDN25-2,,,-6.60022141498646,-6.696603718727754
39,RDN37-1,,,-6.60022141498646,-6.696603718727754
40,RDN37-2,,,-6.60022141498646,-6.696603718727754
41,RDN5-1,21.069517163093817,0.866599226292231,-4.935362515317211,-4.361098713331486
42,RDN5-2,-6.146178468341043,-0.42286025884076495,-5.493873934260505,-6.044213597880154
43,RDN5-3,,,-6.60022141498646,-6.696603718727754
44,RDN5-4,,,-6.60022141498646,-6.696603718727754
45,RDN5-5,,,-6.60022141498646,-6.696603718727754
46,RDN5-6,24.430595192592843,1.396953191619223,-5.2617729271688045,-4.242065571446499
47,RDN58-1,,,-6.60022141498646,-6.696603718727754
48,RDN58-2,,,-6.60022141498646,-6.696603718727754
49,RNA170,-6.283115333031068,0.12804345345910523,-4.1710381227126625,-5.542939111184966
50,RPM1,,,-6.60022141498646,-6.696603718727754
51,RPR1,-5.814373047011704,0.059798102813411934,-4.203369373372537,6.857915343436102
52,RUF20,-5.301848890874894,-0.10462389508152597,-5.256917166044596,-4.730771774547927
53,RUF21,-3.2299645645106003,-0.4449236777541008,-5.413451053157495,-5.142881399165146
54,RUF22,-7.12237736645911,0.388106152854445,-6.60022141498646,-6.4152957349620365
55,RUF23,-5.134396294824232,0.6710405617287616,-5.257970261811812,-6.0830124544457895
56,RUF5-1,1.9358863862412998,-0.220358329694329,-2.7774040502936104,-4.423468054774304
57,RUF5-2,-0.37044798356412095,-0.23055438152070384,-3.688100942190064,-5.211818373174751
58,SCR1,93.8778037962076,0.7516387939797649,7.722905335766387,47.06965189821102
59,SRG1,-4.800070621451685,-0.08439514759607239,-5.121546281146737,-3.0214335457727755
60,TLC1,14.144197980950919,-0.17456564803232988,-4.770821742270329,-2.7790074789433965
61,YAL001C,-4.321583717973405,-0.07439540207690783,-3.2942864263005,-2.942733161091255
62,YAL002W,-0.6955587644901526,-0.14464963143376372,-3.845332546750123,-1.5137027581612548
63,YAL003W,27.956766576433022,-0.07905950238184539,63.85331610133802,8.382845842668283
64,YAL004W,,,-6.60022141498646,-6.696603718727754
65,YAL005C,333.642630518229,0.22262007362626304,5.681208345536002,212.32830542598336
66,YAL007C,-4.806499246368583,-0.03589854102933902,-4.631131589413222,-3.4797817224450482
67,YAL008W,-3.4660930541377097,0.10561050259107045,-2.231258279548629,2.648147864703319
68,YAL009W,-3.454897269294677,-0.12108504976949197,-0.66928220279239,-5.173544609997698
69,YAL010C,-4.441091778556074,-0.08942016639087465,-3.671818985218792,-3.7434353187369998
70,YAL011W,-0.14800426640611727,-0.17422034814190973,-4.846857658346523,-4.6878653290501715
71,YAL012W,7.749410477035923,0.0711174663147959,-4.289521351138586,-4.494135816397837
72,YAL013W,-5.364602897806973,0.0010590479187635004,-3.9307434351290893,-0.2252596445639809
73,YAL014C,-4.972498091881632,0.028950681732140333,-4.488644108218377,-4.594249164676003
74,YAL015C,-5.28235354686854,0.03982344197904907,-4.977146829974187,-4.411685202055702
75,YAL016C-A,-5.769082232028847,-0.1735817496522906,-5.423257557495175,-5.476637782879025
76,YAL016C-B,-6.098604189044653,0.018740573378335915,-3.5430363057610417,-5.511963729641501
77,YAL016W,-1.467868803791071,-0.07005003523293286,-3.0556247875853595,-4.698599282332375
78,YAL017W,-5.36638478432237,-0.0028815221032044494,6.217663283392749,6.222688591137972
79,YAL018C,-5.834324084930963,-0.8463593474625648,-5.678970029455794,-5.532163290431886
80,YAL019W,24.367570729063736,-0.2873635817758594,-4.7700920880097515,6.621915235268884
81,YAL019W-A,-6.723656986818416,0.558031203701364,-6.299177232042294,-6.696603718727754
82,YAL020C,-5.041916803761704,0.04979250479891423,-4.972529711591937,-4.296682296570799
83,YAL021C,-4.572343992334704,-0.03623371590336576,-4.492388998898025,-4.570932197508403
84,YAL022C,-5.329671957978103,-0.009860740668040114,-4.304905013237157,-3.151756336801797
85,YAL023C,-0.4853186246938842,-0.05050102540220332,-2.0956969515818265,-2.0333401971911047
86,YAL024C,1.4573098137687537,-0.2562439738993787,-4.351975281454388,-4.377915933884223
87,YAL025C,66.68881431539074,-0.3836562315727324,-3.6889524675895005,87.54023364006123
88,YAL026C,-2.457163623706428,-0.08508414443441355,-2.3549820253883063,-4.984135931405695
89,YAL026C-A,-4.579234733558082,-0.4639960065589925,-5.422393509758563,-3.80879280693304
90,YAL027W,-4.66542496431382,-0.09505376190032723,-3.8513914617959575,-5.070340451215946
91,YAL028W,-4.1042912049675575,0.08545055679791065,-3.144457535645287,2.045143460995728
92,YAL029C,5.280160798263941,-0.13402493992594464,-1.4021302288408901,-4.480157807679582
93,YAL030W,5.521002501459202,0.19104965465691853,-5.0119140022244695,2.595314240955059
94,YAL031C,-5.344610232577222,-0.03217974687406121,-4.159842370027696,-4.91276068038196
95,YAL031W-A,-6.509820815637895,-0.00045915140191023766,-5.31529080783153,-5.9592002272925635
96,YAL032C,-5.309643363024321,0.028782010798922855,-4.95251746362715,-4.690713316227915
97,YAL033W,-5.575146214064226,-0.027505025511211725,-3.9394962511262324,-1.4035606033209533
98,YAL034C,-3.9632910603260676,0.07752154149324686,-0.14164193545409123,9.033278245732326
99,YAL034C-B,-4.955446279740978,-0.28900843181507646,-5.590276342517562,-5.601777905361395
100,YAL034W-A,-5.174158379249591,-0.11313092880134787,-5.125528196695323,-5.046017257630727
101,YAL035W,23.718700311214196,-0.10940698428598832,-4.480414104651937,47.24228099444823
102,YAL036C,6.562124861078026,-0.19284314392424556,-4.614697319404344,19.687859687122664
103,YAL037C-A,4.031221329027638,-0.9066397312287388,-4.627279265493547,-5.8629495291246885
104,YAL037C-B,-5.701606624474879,-0.018577115313566487,-5.055370175088489,3.39393561975218
105,YAL037W,-4.136066748801879,-0.27366553631088575,-5.068753958460935,-5.45863662873614
106,YAL038W,143.93797507783896,0.10229819768391951,22.202542586060733,112.30928117693823
107,YAL039C,4.149206776953622,0.10118066810482043,-4.491303425516008,-3.0997364514107155
108,YAL040C,26.85658185959642,-0.2860901059363461,-3.701721873389797,2.7948597611979884
109,YAL041W,-3.2063129694305053,-0.08332249943382807,-4.945266202051463,-5.009236817137205
110,YAL042C-A,-7.322500523815341,-0.02693136310617734,-6.60022141498646,-6.696603718727754
111,YAL042W,-2.6572850420295957,0.038368243741294,-3.2018743736287867,-3.5915667820368267
112,YAL043C,-2.51523858654854,-0.08317162742216512,-4.63572714478386,-3.3176732402821236
113,YAL044C,28.632570930145857,0.21443682615707932,-4.787544634354502,22.783669910174147
114,YAL044W-A,-5.91061894102171,0.08854627600430122,-5.596921108798455,-5.42348240948751
115,YAL045C,-6.340807461289757,-0.6118940068925897,-6.003116419149429,-5.9634487315826705
116,YAL046C,-4.442783581901711,0.09309762723629061,-4.850385961129223,-4.63114816290444
117,YAL047C,-5.503694521776037,-0.05267330451993698,-4.85789935696312,-4.604062612924686
118,YAL047W-A,-7.010445117089608,-0.2899657872235835,-6.301668930541725,-6.696603718727754
119,YAL048C,-3.2079090982372245,-0.1811601862784329,-4.028395720269509,-5.225422161391962
120,YAL049C,-5.104950275607785,0.03510081700751097,-3.0304435453366874,-4.64381632868263
121,YAL051W,-1.8509471725626163,-0.1278250749296006,-4.621283162749845,-5.079921715271767
122,YAL053W,12.41943889841221,0.10536644991340434,1.5069454461615912,63.90761908383463
123,YAL054C,-4.717125662772509,0.08247614516206397,-5.069085913647201,-5.106359611267095
124,YAL055W,-1.7710529270220963,0.14932747049330353,-4.573733505813771,-5.01404252127017
