,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,3.392895101280672,-2.7496314734259615,5.0416414744023506,-6.162023569732815
1,21S_rRNA,32.33633077346416,-1.8645039550559181,53.5976731673652,-5.701017116846796
2,HRA1,-6.387618659808147,0.16318683828465866,-6.011318711488016,-5.371476605226659
3,ICR1,-4.689792591163663,-0.22261646052512937,-5.198078476536104,-5.390798449366873
4,LSR1,47.60816191662134,-1.3828372647679048,50.568612683429976,-0.9149576446243098
5,NME1,-3.9186976392157673,-0.7417254407210345,-3.78315219229053,-5.581141566114847
6,PWR1,,,-6.550506437397755,-6.681623480564332
7,Q0010,,,-6.550506437397755,-6.681623480564332
8,Q0017,,,-6.550506437397755,-6.681623480564332
9,Q0032,,,-6.550506437397755,-6.681623480564332
10,Q0045,-5.11489412048721,-1.9888168018428378,-5.467225224235739,-6.681623480564332
11,Q0050,-4.041638750997913,-1.4835820883005626,0.9660852693241073,-6.162023569732815
12,Q0055,-3.8496025518475054,-1.7437048456116149,0.6713749286600648,-6.3678634863812436
13,Q0060,,,-6.550506437397755,-6.681623480564332
14,Q0065,-6.818365762021029,1.0111837414545768,-6.550506437397755,-6.681623480564332
15,Q0070,,,-6.550506437397755,-6.681623480564332
16,Q0075,-6.522382433888936,-1.5737789228058372,-6.550506437397755,-6.681623480564332
17,Q0080,,,-6.550506437397755,-6.681623480564332
18,Q0085,-6.522382433888936,-1.5737789228058372,-6.242169851901209,-6.681623480564332
19,Q0092,,,-6.550506437397755,-6.681623480564332
20,Q0105,-6.319935969290768,-1.3107445709209702,-5.467225224235739,-6.681623480564332
21,Q0110,,,-6.550506437397755,-6.681623480564332
22,Q0115,,,-6.550506437397755,-6.681623480564332
23,Q0120,,,-6.550506437397755,-6.681623480564332
24,Q0130,-3.8035571606984013,-2.8957076153627312,-3.409382270321496,-6.681623480564332
25,Q0140,,,-6.550506437397755,-6.681623480564332
26,Q0142,,,-6.550506437397755,-6.681623480564332
27,Q0143,,,-6.550506437397755,-6.681623480564332
28,Q0144,,,-6.550506437397755,-6.681623480564332
29,Q0160,-6.331018875343889,1.011183851891189,-5.82831900092658,-5.750188006832309
30,Q0182,,,-6.550506437397755,-6.681623480564332
31,Q0250,-5.923682502620562,-2.31074462571614,-6.057167403290849,-6.681623480564332
32,Q0255,,,-6.550506437397755,-6.681623480564332
33,Q0275,-6.214814039195891,-0.7257821228793904,-5.334556203511245,-6.311095906735884
34,Q0297,,,-6.550506437397755,-6.681623480564332
35,RDN18-1,,,-6.550506437397755,-6.681623480564332
36,RDN18-2,,,-6.550506437397755,-6.681623480564332
37,RDN25-1,,,-6.550506437397755,-6.681623480564332
38,RDN25-2,,,-6.550506437397755,-6.681623480564332
39,RDN37-1,,,-6.550506437397755,-6.681623480564332
40,RDN37-2,,,-6.550506437397755,-6.681623480564332
41,RDN5-1,43.91265371753899,-1.9681623763581322,52.85806752515691,-5.364225693948081
42,RDN5-2,-5.846715310229207,-0.9888166914062627,-5.1061314085747265,-6.162417077095008
43,RDN5-3,,,-6.550506437397755,-6.681623480564332
44,RDN5-4,,,-6.550506437397755,-6.681623480564332
45,RDN5-5,,,-6.550506437397755,-6.681623480564332
46,RDN5-6,54.6332333507273,-3.47149572292215,46.250652425058824,-4.725704685660275
47,RDN58-1,,,-6.550506437397755,-6.681623480564332
48,RDN58-2,,,-6.550506437397755,-6.681623480564332
49,RNA170,-5.368945084350276,0.7216778454832704,-5.859978890338905,-5.739675027793743
50,RPM1,,,-6.550506437397755,-6.681623480564332
51,RPR1,8.122114785142841,-1.1992446874552112,6.205123194914323,-5.551068186484983
52,RUF20,-3.1516001279259593,-0.3996583370212574,-5.287225318464155,-5.446906803423645
53,RUF21,-5.969762166004525,-0.08835218110812239,-4.69441610985158,-5.279171902502113
54,RUF22,-6.693420509110389,0.596146242598862,-6.550506437397755,-6.3678634863812436
55,RUF23,-6.084208638672562,0.3831527447924337,-5.7259814887723275,-5.943145443268538
56,RUF5-1,-3.843823977231252,-0.19235563966345828,-4.64978057227082,-3.954644169711297
57,RUF5-2,-5.255807771100232,-0.10062212848877795,-4.520751769026266,-1.8594076259620416
58,SCR1,469.1189907450161,-2.7514273452591627,579.1412861680153,-5.244418359214152
59,SRG1,-4.019700468194421,-0.20415910030399206,-2.8629415340006545,-2.3056458418770145
60,TLC1,1.1478072880739443,-0.17900567926140218,-0.10894944590689236,-3.6317662153403187
61,YAL001C,-4.797886208128885,-0.08698599405559813,-4.752771780134173,-4.724908143247111
62,YAL002W,-5.0488622679221145,-0.06115821479234553,-4.0048516166728705,-4.657240125290608
63,YAL003W,-2.5981772549374136,-0.03430058619898836,41.6438742769848,-3.906510402371535
64,YAL004W,,,-6.550506437397755,-6.681623480564332
65,YAL005C,1.4668809952399129,0.05469012399781896,153.13874173183095,10.00013941184862
66,YAL007C,-4.148624109692667,-0.08415694712905392,-4.739918976215436,-4.915678048426298
67,YAL008W,-4.752932946172944,-0.1030216089216372,0.4116073332879046,-4.106753549460736
68,YAL009W,-4.44853660893138,-0.14539133348042804,-4.9629524857471745,-5.138799531421379
69,YAL010C,-3.9104605428940062,-0.18350485318883772,-4.671272824588435,-5.149393040382453
70,YAL011W,-5.174631574750513,-0.05374130296943518,-2.9815931443784143,-4.898990315958598
71,YAL012W,-3.9494233258328633,-0.031677082796313476,2.2070804356755374,12.867737423846357
72,YAL013W,-4.776198943868918,-0.04491638269014338,-4.112769416141251,-4.5168660263214875
