,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,10.790707354096503,-1.6326498030064556,-3.6066321826263734,-5.754918895219682
1,21S_rRNA,62.20827553097239,-1.220138879707394,7.797651858817491,-4.192292081549497
2,HRA1,-6.313518536739216,0.4896492825642491,-5.426602551250335,-6.335010446422866
3,ICR1,-5.110648709130263,0.10579478076110894,-5.170823146961619,-5.3289791265074635
4,LSR1,16.090760258247478,-0.46334885256205705,10.190464440776228,-4.042294770312891
5,NME1,-5.698552805020025,-0.19688453030181638,-2.5170101833915286,-5.643204068232163
6,PWR1,,,-6.597965393712222,-6.639636909674552
7,Q0010,,,-6.597965393712222,-6.639636909674552
8,Q0017,,,-6.597965393712222,-6.639636909674552
9,Q0032,,,-6.597965393712222,-6.639636909674552
10,Q0045,-5.718007123453091,-1.3961800304979306,-6.226595295697261,-6.297260042962536
11,Q0050,-2.2095865895811477,-1.0863254435397576,-5.230413435560335,-5.945686145882969
12,Q0055,-5.770723711450289,-0.539283673980706,-6.0349518875529125,-5.854476561318939
13,Q0060,-7.205793786554013,-0.701034454453508,-6.597965393712222,-6.639636909674552
14,Q0065,-6.690032708613268,1.4688906257337053,-6.597965393712222,-6.376357292782611
15,Q0070,-7.366376262834507,0.8839280798419364,-6.597965393712222,-6.639636909674552
16,Q0075,-7.01188065371979,-1.1160719705194961,-6.597965393712222,-6.639636909674552
17,Q0080,,,-6.597965393712222,-6.639636909674552
18,Q0085,-6.645772967753655,-1.1160720066891978,-5.4581263033478695,-6.639636909674552
19,Q0092,,,-6.597965393712222,-6.639636909674552
20,Q0105,-6.80972288287339,-0.9234269119596568,-6.21801906752011,-6.639636909674552
21,Q0110,-7.012583258919818,-1.701034469942947,-6.597965393712222,-6.376357292782611
22,Q0115,,,-6.597965393712222,-6.639636909674552
23,Q0120,-6.89476220102687,1.205856204410472,-6.597965393712222,-6.297260042962536
24,Q0130,-4.266706068062414,-1.4380003999351547,-5.426602551250335,-6.335010446422866
25,Q0140,,,-6.597965393712222,-6.639636909674552
26,Q0142,,,-6.597965393712222,-6.639636909674552
27,Q0143,,,-6.597965393712222,-6.639636909674552
28,Q0144,,,-6.597965393712222,-6.639636909674552
29,Q0160,-6.829379915136135,0.2318514012640726,-6.284776559438518,-6.168724833834595
30,Q0182,,,-6.597965393712222,-6.639636909674552
31,Q0250,-5.8334249078263225,-1.1940746259018833,-6.14767898119455,-6.247822092697337
32,Q0255,-7.331435128159177,-1.1160719524346463,-6.363692863322605,-6.639636909674552
33,Q0275,-5.911914653316226,-1.048957920637488,-6.14767898119455,-6.113077655313116
34,Q0297,,,-6.597965393712222,-6.639636909674552
35,RDN18-1,,,-6.597965393712222,-6.639636909674552
36,RDN18-2,,,-6.597965393712222,-6.639636909674552
37,RDN25-1,,,-6.597965393712222,-6.639636909674552
38,RDN25-2,,,-6.597965393712222,-6.639636909674552
39,RDN37-1,,,-6.597965393712222,-6.639636909674552
40,RDN37-2,,,-6.597965393712222,-6.639636909674552
41,RDN5-1,43.85969068983509,-1.147169114382602,-2.57405707853025,0.8370888725610939
42,RDN5-2,-6.526235437159182,-0.11607199793738779,-4.8618453618140265,-5.75901312655236
43,RDN5-3,,,-6.597965393712222,-6.639636909674552
44,RDN5-4,,,-6.597965393712222,-6.639636909674552
45,RDN5-5,,,-6.597965393712222,-6.639636909674552
46,RDN5-6,46.02645402753813,-1.8178545938907222,-5.724928762364651,-2.736760789120258
47,RDN58-1,,,-6.597965393712222,-6.639636909674552
48,RDN58-2,,,-6.597965393712222,-6.639636909674552
49,RNA170,-5.9576469115667035,0.25098587734582606,-5.472217163610912,-5.867217898798723
50,RPM1,,,-6.597965393712222,-6.639636909674552
51,RPR1,7.703705693647665,-0.5760949169615851,17.08222289857994,-5.311074442897021
52,RUF20,-3.8405304795957065,0.1870750207116637,-2.5249035722974056,-4.993138546997144
53,RUF21,10.128281575377708,0.9812995332697443,-1.6782382624604015,-1.4770272917407685
54,RUF22,-7.102156519335123,0.2058561708361836,-6.597965393712222,-6.376357292782611
55,RUF23,-6.457537163179982,0.10293792332642147,-5.811566804968296,-5.825325976420412
56,RUF5-1,15.878052460863032,0.34555066835768916,6.215206426724855,-4.99953649704158
57,RUF5-2,10.682409142081877,0.37938296462490867,4.322765477142214,-5.170457300571328
58,SCR1,482.2511151858234,-1.5317757124307874,37.68761297847499,-4.978517498468316
59,SRG1,-4.924742000819685,0.0748148837625179,1.0242022941139435,-4.369021974644806
60,TLC1,18.596473326172976,0.18386215733208883,7.251111896546906,-4.553558616310019
61,YAL001C,7.317661931889052,0.22804995205978504,-3.570661157533319,-3.5821320519761835
62,YAL002W,-3.8527373703613867,0.08232284369198999,-4.841356495317133,-4.965502952548012
63,YAL003W,49.08006214934691,-0.10035722730849457,37.79805709960725,-3.2199263419274877
64,YAL004W,,,-6.597965393712222,-6.639636909674552
65,YAL005C,36.29546542740068,-0.0744757461009476,103.95384459475505,159.27411957277394
66,YAL007C,-5.405926739916458,0.002646573649290102,-4.886653807678039,-4.730950031797282
67,YAL008W,-4.487043928257615,-0.07154194244187369,-1.9322226416008486,1.086343987879848
68,YAL009W,-2.7794091385708612,0.1319125072310025,-3.331252747461049,-5.102281037512795
69,YAL010C,-5.644043375454552,0.005158995523408202,-5.060412697002647,-1.5340035634864164
70,YAL011W,1.691337191119123,0.19447184106202883,-3.36681222448674,-2.2050102377164653
71,YAL012W,-1.4751068311654538,0.036447290068220416,-3.1176123757103524,-0.54412711822033
72,YAL013W,-5.377066163202913,0.0026375748995747746,-4.748084963782217,-3.6906009960675954
73,YAL014C,3.746380106493283,-0.1303490471795804,13.591216107790194,-3.0306541794609214
74,YAL015C,-5.560854156778292,-0.014252895930820656,-5.061875558372954,-4.057191607948218
75,YAL016C-A,-6.196675872172329,-0.004179066321058822,-4.878029955575075,-5.769412951160126
76,YAL016C-B,-6.098234951592511,-0.014533972502548462,-4.091182039361546,-5.575770577148655
77,YAL016W,-4.4714227818141685,0.031068330265973523,-3.671688979414388,-4.791996729688701
78,YAL017W,8.383384037835661,0.15230247966198318,-1.5193210940262531,-4.4939252016880795
79,YAL018C,-6.6753628608320135,-0.17496567133544785,-6.284776559438518,-5.854476561318939
80,YAL019W,61.39175940230516,0.4225365164146741,6.547830376982561,21.20721810871524
81,YAL019W-A,-6.629559526105315,0.6208937410737043,-6.21801906752011,-6.113077655313116
82,YAL020C,-1.0261129503787565,-0.1441796081791902,-2.4316647347404796,-5.072873878578136
83,YAL021C,-5.360830898047,0.00019880583356552336,-4.068585096874308,-4.53072604032464
84,YAL022C,-4.620445712845683,-0.03805102643206454,1.246293140223277,-4.520379263470624
85,YAL023C,2.646646944488087,0.06346225700954188,-0.7703584832061571,0.8288807491093771
86,YAL024C,0.39583476687275987,0.22642596194249207,-4.289139461919428,-2.595394765731016
87,YAL025C,80.17459295895371,0.41489196764195607,49.572586178623595,76.00628817466449
88,YAL026C,22.160282804409118,0.2505914822275732,-3.088012068623061,-2.62334902292168
89,YAL026C-A,-6.005430234667325,0.15638782639171067,-5.8330639049485935,-3.75479502647443
90,YAL027W,-5.661728047748735,0.020907195372039594,-5.156331845377512,-5.0409237209445
91,YAL028W,-5.488141921376706,0.02213166434936258,-2.5182961918262614,-3.720008976881749
92,YAL029C,45.15750410978934,0.28249711433623786,1.6154216189096569,7.340804615303434
93,YAL030W,5.544971872686415,-0.18273340569765828,12.16355620509553,8.824374359035303
94,YAL031C,-5.5094490760778365,0.017026224922336578,-5.001907774698203,-2.0243638429145188
95,YAL031W-A,-5.302570713258654,0.5719845004111969,-6.065104431559968,-4.239025640513051
96,YAL032C,-5.193684889961805,-0.03565194531324913,-3.9615533999875487,-4.851039678901729
97,YAL033W,-4.95419950796273,-0.07481102568720618,-3.023162268980731,-5.179559072364432
98,YAL034C,-3.4627418566787753,-0.08505591056181176,4.3795867437095515,-4.198967969235804
99,YAL034C-B,-5.822966256599667,0.13878904011505572,-4.459778541984438,-1.719133925721057
100,YAL034W-A,-4.842275104203475,0.13349084643336293,-5.0026279352798975,-4.172195510042902
101,YAL035W,97.53154920481563,0.20455336145047787,25.58703455156469,59.87893960158038
102,YAL036C,16.349521471241538,0.2540673846447884,13.830677927086604,13.930150422918521
103,YAL037C-A,20.43256143519954,1.2596672858416973,-5.010819198029251,0.15970364615249572
104,YAL037C-B,12.772527958707508,0.42423092864307366,2.392939455560975,24.0328823469464
105,YAL037W,-5.342174777133638,0.1556456650422813,-4.649722082925397,-5.476731503027334
106,YAL038W,1.6570539182176631,-0.020939199876703396,-0.9922342816336577,1.500156546809083
107,YAL039C,32.35801467254825,-0.1948674483278584,16.595021898041633,-2.6737687671809516
108,YAL040C,28.966377325550532,0.2879693043994124,7.917787479401676,10.65488230752865
109,YAL041W,4.649695303891168,0.17329076258286663,-3.657275322792262,-2.3490123586897527
110,YAL042C-A,-7.012583258919818,-1.701034469942947,-6.597965393712222,-6.297260042962536
111,YAL042W,-1.61573546038959,-0.044074292176360705,-1.27831965499197,-4.53957029850488
112,YAL043C,-5.416690539720137,-0.006900562935153449,-4.577253486257655,-4.861531313634472
113,YAL044C,11.090889100935941,-0.14214700294975127,23.276057164465715,10.900951086649219
114,YAL044W-A,-5.267051936818057,-0.18805897451051154,-5.211502001341414,-5.407064926529089
115,YAL045C,-6.501817255098919,-0.4241943408996868,-5.879595587027728,-5.975004727762574
116,YAL046C,-0.0390958885879674,-0.19397196399800876,-4.190614832589549,-4.7107784621689675
117,YAL047C,-5.119751147487052,0.08142389729512015,-4.962755292911992,-5.098316808552065
118,YAL047W-A,-7.053031596207682,0.6208936869021716,-6.597965393712222,-6.376357292782611
119,YAL048C,-5.3870814443466,0.0698797507142229,-5.262753073473339,-4.827929534149527
120,YAL049C,-5.023349937667115,-0.03727005784965754,-2.5581117879914785,-3.235271097415671
121,YAL051W,-1.5838686944029026,0.1259459956966675,-2.7144903204654938,-3.0888724146662025
122,YAL053W,34.75917969870359,-0.1520318851319808,25.029291019246102,23.52014296192598
123,YAL054C,-5.40549682575457,-0.04296450717437624,-4.963859342403898,-3.5248284003891706
124,YAL055W,2.502506521257548,-0.20678599519155286,-1.5507926718775564,-1.921320028292044
125,YAL056C-A,-6.61202489098047,0.0818674765873405,-5.4581263033478695,-6.077856012159219
126,YAL056W,8.043742116820274,0.15081899300387355,-3.150406027621753,0.8463671931296449
127,YAL058W,-2.7671096795824623,0.1436652436407556,-4.7130826110382396,-5.074962610890527
128,YAL059C-A,,,-6.597965393712222,-6.639636909674552
129,YAL059W,7.54202856231787,0.4384956646010688,8.732349689879525,9.860772464720485
130,YAL060W,26.48688798606145,-0.18700696870812447,39.47417266184652,22.02654330500683
131,YAL061W,36.91881569743279,-0.1861775878246057,25.199316906022013,28.206730391320995
132,YAL062W,-4.044182122734722,-0.07821586388200481,-2.5127095792154415,-5.037765652223722
133,YAL063C,-5.632724062770688,0.005979415717227816,-2.7621664950717397,-5.057340938571746
134,YAL063C-A,-6.350719766445141,0.3287130629684849,-6.0770739404066365,-6.206475241405666
135,YAL064C-A,-5.88360890041155,-0.08563465486076166,-5.295402165194647,-5.492819794126607
136,YAL064W,-6.571734173065075,0.15401729332206626,-6.226595295697261,-6.024358693306454
137,YAL064W-B,-6.187726161028639,0.001983833131633667,-4.016601781884973,-5.377926936364531
138,YAL065C,-5.706659565491286,-0.16006053375951337,-3.988645214371637,-5.597448341258247
139,YAL066W,-7.081762924242386,0.8839280940336706,-6.363692863322605,-6.639636909674552
140,YAL067C,-4.056597240229582,0.4090202384169898,-4.844099579608253,-4.284393683803127
141,YAL067W-A,-6.984317970506535,0.07657314999810123,-6.597965393712222,-6.335010446422866
142,YAL068C,-6.380454546799113,0.03031758935195688,-5.315909548757322,-5.916890580483721
143,YAL068W-A,,,-6.597965393712222,-6.639636909674552
144,YAL069W,,,-6.597965393712222,-6.639636909674552
145,YAR002C-A,-5.056296355620566,-0.019317123229650165,-3.6517043776637688,-3.5466929770606495
146,YAR002W,19.948238488391183,0.2507838839201039,11.59844469784158,3.8805298790789924
147,YAR003W,-4.605771992842813,0.06229120848135253,-4.88371736814654,-4.693291849889905
148,YAR007C,-5.103305377636747,-0.03723528821160637,-4.838782083995598,-4.504203710772138
149,YAR008W,-1.8707986039492042,0.19267040375671132,-4.514697642884571,-4.788332227883676
150,YAR009C,31.00035848520325,0.18417405051092894,-2.207935306836379,4.994118725659138
151,YAR010C,-5.468600603890613,-0.005718604046537983,-4.929562129908497,-4.907631045712908
152,YAR014C,18.24047644328416,0.21493810501068938,-0.8710966087442449,6.633900775119445
153,YAR015W,18.44145385880779,-0.1287841777527584,10.217526492768238,112.8035931435754
154,YAR018C,-4.594166174261564,0.08357817184016911,-5.130197578847614,-5.0893173186912914
155,YAR019C,-5.6352380044702235,0.016045316337156022,-5.181171748776402,-5.1087576161860095
156,YAR019W-A,-6.287745435157531,0.38142789785126024,-6.0770739404066365,-5.945686145882969
157,YAR020C,-6.11151031158664,0.00979106301381926,-5.477772326041615,-5.325773071672909
158,YAR023C,-4.827878260517775,-0.15296485028377285,-5.169603477792203,-3.363535714517906
159,YAR027W,-0.6921321870914652,-0.10151823026890051,-4.817525931123553,24.774527337511017
160,YAR028W,-2.5197413989661728,-0.12947116570685036,-5.014788936695235,-4.961166981667706
161,YAR029W,-2.7900883430300647,0.5229686473415057,-3.9643975689849653,-4.216511187656094
162,YAR030C,-6.134828081219258,0.062131816632127516,-4.998208495094738,-5.551663537870415
163,YAR031W,-5.7536989258623406,0.011341720934668247,-5.27346785172451,-4.390464053484322
164,YAR033W,-5.422957429106961,-0.04258434569283109,-4.223315838620326,-4.891460353104975
165,YAR035C-A,-6.700726441000293,-0.415632283440315,-6.080921481683463,-5.9431115550186195
166,YAR035W,-3.806572334456368,-0.13520260276501767,7.308977267175009,-2.156055665150173
167,YAR042W,4.207569488219598,0.12075419950429775,-4.79556783492002,-4.830946446685047
168,YAR047C,-6.28344043726629,-0.18241460663218467,-5.8338700800774905,-5.781880277154505
169,YAR050W,-0.30383116889519585,0.18574196708955454,-2.7998996233289004,-5.013537816074309
170,YAR053W,-5.719126028725229,0.4302104656459039,-5.928271754545804,-5.897838531381958
171,YAR060C,-6.61762413006887,-0.11607197847179139,-5.754467465042967,-6.077856012159219
172,YAR061W,-6.334976732705632,0.3630960608872606,-5.665703593303543,-6.168724833834595
173,YAR062W,-6.3746829077582206,-0.048957797303186265,-5.742020620098298,-5.935588959506715
174,YAR064W,-6.098652233401857,-0.10336114490341201,-4.538688874812032,-5.707774713592111
175,YAR066W,-5.932298646578928,0.06701034780784369,-5.60547615599762,-5.284336081995891
176,YAR068W,-5.817986314013927,-0.01818798440834842,-4.504961541909235,-5.3564658831102365
177,YAR069C,-6.691691702697235,-0.06162416857832316,-6.226595295697261,-6.012755147665854
178,YAR070C,-6.218443299854675,0.32933941630100033,-5.811566804968296,-5.931094303041262
179,YAR071W,-3.194506482822826,0.0355465196300364,10.478581778518402,14.04409955593349
180,YAR073W,-3.1301152401663317,0.11930067643924905,-0.385607848523566,-5.07508745244425
181,YAR075W,-5.530709843123734,-0.04578863173023229,-5.070391698961731,-4.0877152222251025
182,YBL001C,-3.4234114412178127,-0.06807036379646111,-1.43282998418922,-1.881656253331034
183,YBL002W,-5.10815910024095,-0.009213050389982477,17.319105278205466,-2.81574368678855
184,YBL003C,-3.238646304110224,0.029979264327463586,16.482498835964495,-4.311987783045038
185,YBL004W,89.0578253119584,0.38012759025970083,23.340442188018322,41.69342710663647
186,YBL005W,0.38946443715652235,0.12624392447865662,-4.589378286146296,-4.619224082814167
187,YBL005W-A,,,-6.597965393712222,-6.639636909674552
188,YBL005W-B,24.573887798588906,0.15956576594970526,-0.37872070544978464,12.217702292738146
189,YBL006C,4.417584005915975,-0.1498518710471694,3.162914269887651,-4.802218846190771
190,YBL006W-A,,,-6.597965393712222,-6.639636909674552
191,YBL007C,-3.7052767092900263,0.03120487444835083,9.616509671951821,-2.0830941737596174
192,YBL008W,-0.7125698838886043,0.18124947802693564,-3.331252747461049,-2.427594353895154
193,YBL008W-A,-6.678143660078848,0.09805290051818294,-6.226595295697261,-6.247822092697337
194,YBL009W,9.49853881724048,0.3247346817411642,3.4528858324836955,4.967095528505579
195,YBL010C,-3.90322380981804,0.15092318051586745,-4.155111411628259,-5.2605909220832965
196,YBL011W,1.3202413335398453,0.09732478851033587,-4.62268716589968,-0.16013641790976066
197,YBL012C,-5.520050001368835,0.3920754411262938,-5.988929422777834,-5.781880277154505
198,YBL013W,-6.067699552728548,0.00138565442514243,-5.470166077239347,-5.557798324689401
199,YBL014C,25.88900899113858,0.504717067388833,8.870414986976568,1.8930631317742384
200,YBL015W,-4.35832325863698,-0.04962382979431363,2.1930175792246156,-1.7870895885575517
201,YBL016W,-5.52835629088392,0.004321903213775491,-3.5003230666593477,-4.4894300968175145
202,YBL017C,9.42269841788302,0.11025745827170397,-4.105783569870259,-3.6599170246884496
203,YBL018C,-4.889190522558205,0.0756392234471068,-4.977243371693042,-4.852211717889433
204,YBL019W,-5.756842724943081,-0.007137714907512529,-5.150776574202838,-5.250198805955765
205,YBL020W,-2.5771942702175767,0.11622075064491053,0.30691031777005284,-4.94517277959179
206,YBL021C,-1.9330477309551362,-0.1438305296579845,-3.3668874102817306,-4.975678759052755
207,YBL022C,20.82955993166417,0.1721900233853352,-4.762848359250846,-4.409738473694033
208,YBL023C,-0.4119209288511385,0.1374683921271735,-3.9558846900281965,-3.1980766820452544
209,YBL024W,26.306560739362943,0.2569417308130721,24.6182514429014,4.473187725963299
210,YBL025W,-5.513000320299962,-0.06851915219074765,-3.3888625523954037,-5.23749911106816
211,YBL026W,-5.578102702278191,-0.0071056422167998035,2.4983680085435993,-4.237096764518763
212,YBL027W,0.9881589436253984,0.026697562498680494,22.05354111449696,11.759999058495119
213,YBL028C,16.104383939831344,0.41767359802947546,8.422031044318452,13.271974465404739
214,YBL029C-A,-1.1671105064234142,-0.18853629023687857,-2.969108154183561,-1.062577019038943
215,YBL029W,-0.7996672625182093,-0.17884577106011715,-4.984641542610448,-2.8251833740121266
216,YBL030C,-5.124699405647566,-0.002208710607975467,11.056957372427275,-2.98663059264278
217,YBL031W,-5.4222735218239,-0.05351489039159798,-4.207260655674536,-5.167210740667842
218,YBL032W,-0.5267222991296727,-0.08247250599372774,-4.264318953582303,-4.739983322261192
219,YBL033C,36.179213821632885,-0.27001514855370695,14.440238172302411,1.1953192938690937
220,YBL034C,2.998464278931674,0.2758948048464488,-4.210386917011739,-3.9478081190674907
221,YBL035C,-1.4304996128340381,0.2092591811550533,-4.003370097990896,-4.997139443432001
222,YBL036C,-1.0973289768113446,0.12676294338152994,1.7871261007158696,-3.9208570466931683
223,YBL037W,-3.367043295582964,0.08918290395220817,-4.544018866875894,-4.6968641588187525
224,YBL038W,-5.381808369055585,-0.026216427821288482,-3.9588239576017346,-5.026073128591579
225,YBL039C,77.13530971783871,0.39190170449775025,58.81709291630868,50.68010510862137
226,YBL039C-A,,,-6.597965393712222,-6.639636909674552
227,YBL039W-B,-5.918105680779728,0.00040024936161513864,-3.0628826953834136,-4.9647027849097265
228,YBL040C,-3.902347621562285,-0.06098875811212411,-4.665606185506548,-1.8584562195538357
229,YBL041W,8.703502657998905,-0.09916836041019332,5.784156045558098,2.758014456939343
230,YBL042C,10.714987875741286,0.2578779692720802,-3.92736096094893,-4.762651153472679
231,YBL043W,-2.1882620485697495,-0.3016637414882236,-2.0928309477701306,-4.097829323052858
232,YBL044W,-6.2553600871648625,-0.1160721030517212,-5.239142578839448,-5.3904840124733795
233,YBL045C,-5.077228267324904,-0.014206340178341223,3.869053678012622,14.117047515434106
234,YBL046W,-2.62720316533063,-0.08446181852431994,-2.8256376015697606,-4.901739515809734
235,YBL047C,15.399387565466572,0.10191387918924862,0.4641342924409486,-4.424308488036314
236,YBL048W,-5.233571336022318,0.32079261294747474,-5.859815573183402,-5.683303303423774
237,YBL049W,-5.768856402841208,-0.05987797909764392,-5.107143393087433,-2.9510485754101734
238,YBL050W,-5.377024020846485,-0.003408075851419569,-4.616251176424795,1.0756508438267032
239,YBL051C,9.335633862661245,0.145248445177434,-3.6353019668104034,-2.6672477487716213
240,YBL052C,13.64562905388024,0.3330133697610241,0.22456801031937607,0.438500783496743
241,YBL053W,-6.528480181399118,0.07657318843113911,-6.129420313881613,-5.931094303041262
242,YBL054W,48.22724488477561,0.6028888916279473,13.475011815101002,14.64370539733161
243,YBL055C,-5.4646014288726485,0.0004230928135511128,-4.496282442678379,-4.274249671738976
244,YBL056W,-4.090674460823201,-0.027469027440633932,-4.653851089017479,-2.4863571522160197
245,YBL057C,0.2123534702500566,-0.11286028277054612,-2.456939891282223,-0.5998505932286018
246,YBL058W,-3.6314357421257393,-0.0357541499314647,-2.483518309256586,-2.0758399288260807
247,YBL059C-A,-5.681034631274087,-0.028747850775068022,-5.234893740128512,-4.424259188209645
248,YBL059W,-4.982358264303135,-0.10516287015820719,-4.919744507547423,-4.824768352641059
249,YBL060W,-2.054119511112186,0.1560125899129563,-5.075097159682371,-5.14994072275722
250,YBL061C,3.0032263652080173,0.15142725737281107,-4.401604817701686,-3.316129064613826
251,YBL062W,-6.661203417313997,0.15694660635890023,-6.284776559438518,-6.206475241405666
252,YBL063W,-3.4386628324897517,0.12411839474632458,-5.050754629278816,3.6309270893197088
253,YBL064C,9.871510061452732,-0.1683049147752099,8.822842304471672,10.797478257402256
254,YBL065W,-6.243105983039978,0.720429485583307,-6.363692863322605,-6.168724833834595
255,YBL066C,-1.4290219382183589,0.16620118107487258,-5.118373645097286,-4.837687651140922
256,YBL067C,1.3182777275268303,0.1331388017069238,-1.4739822217432073,-4.34425863546872
257,YBL068W,-2.8143527107522726,0.09861742763659488,1.9371159956225517,-2.0312164411635747
258,YBL068W-A,,,-6.597965393712222,-6.639636909674552
259,YBL069W,-5.466232037789172,-0.039967958532624075,-3.7935655866840214,-4.421675393224594
260,YBL070C,-5.9759972269371096,0.5620002106416812,-6.1172614904572296,-5.75901312655236
261,YBL071C,-6.000353375016189,0.0297273570676122,-4.285364174641478,-5.390900232994314
262,YBL071C-B,-6.6213577355767415,-0.07542997978270723,-6.226595295697261,-5.919661467305725
263,YBL071W-A,-4.828605449139869,-0.1557831630845333,-5.304607584404912,-5.262630412812447
264,YBL072C,14.539998267713875,0.04733800707926104,134.2250834616991,21.280841640217115
265,YBL073W,-6.723262864967629,-0.11607196289931891,-6.065104431559968,-6.376357292782611
266,YBL074C,-5.72454459518028,0.08595952274459208,-5.440132083110285,-5.462911884077748
267,YBL075C,-2.2111834522554243,0.13816266753965725,-3.9639481432744548,-4.700360440658638
268,YBL076C,103.0818169324452,0.2105933954904518,40.58413514312446,23.89267730923639
269,YBL077W,-4.456197276510552,0.2613252421847502,-4.603402514260989,-5.193903412834885
270,YBL078C,0.33951518331448255,-0.1769580617094016,-2.4629635237532352,3.092599489328153
271,YBL079W,28.593380195369956,0.2931897702836312,6.056826792412711,10.147501505624103
272,YBL080C,-5.371681571160368,-0.047246238076051786,-5.0379522706408455,-4.8850553103052174
273,YBL081W,12.586622389379537,0.2117170375433329,5.006900556724229,6.596890337797383
274,YBL082C,-5.089458248374327,-0.03905683836335334,-4.255371617476206,-3.24234969311116
275,YBL083C,-6.429217867463982,0.4458070809009304,-5.9895813833815525,-5.975004727762574
276,YBL084C,-5.489821610089169,0.02753816637148389,-5.122975147769146,-5.049078538715951
277,YBL085W,8.115664312468681,0.13624415279179936,-2.726496420246394,-1.3730147529972807
278,YBL086C,-5.3871090905607675,-0.009301805378210536,-4.450987511826559,-4.2316945894322355
279,YBL087C,2.906726995796204,-0.04302454606566331,-1.5819166723607114,25.300468132785564
280,YBL088C,-3.112637862706469,0.09058604775066857,-4.92579189039437,-0.3490778741880322
281,YBL089W,-5.008434649807866,-0.058375210315982445,-2.6194849403008944,-3.775507166307716
282,YBL090W,-5.6544392838764415,0.011167025927259275,-3.729108807227229,-4.800196077797156
283,YBL091C,46.20134449608195,-0.17922622314056474,7.3706286483434384,6.972003302899181
284,YBL091C-A,2.9851073263653944,-0.19605471638254632,-2.0693962253326355,-0.4608455448805904
285,YBL092W,26.483514216038138,-0.05685015249249956,16.431636389874985,11.479316157911969
286,YBL093C,1.2392631907337566,0.11495428596275992,0.6249768989810031,7.733907370608024
287,YBL094C,-5.832312133841904,-1.4380001881077036,-6.597965393712222,-6.247822092697337
288,YBL095W,-4.6189903001627615,-0.12487989047006846,-4.724860713681654,-5.166546092545213
289,YBL096C,-2.9030881348885713,1.3061616844473507,-6.13525521560663,-6.1650443823515575
290,YBL097W,6.456949343435746,0.40314268013155985,-4.944730860812093,-1.625777358780204
291,YBL098W,-5.219435526441174,0.0774409083268224,-5.276281908869275,-5.107971291069283
292,YBL099W,-0.2801290444049368,-0.050687240490793255,5.855167081007546,18.495747477055367
293,YBL100C,-3.425698207659357,0.36309748774000733,-3.1582561028311353,-5.609262787801186
294,YBL100W-A,,,-6.597965393712222,-6.639636909674552
295,YBL100W-B,0.5821912697688971,0.139046634970671,-4.230481417640868,-1.5143634392592389
296,YBL100W-C,-6.583438193647724,0.015172606382594283,-5.824807608662098,-4.772047923072189
297,YBL101C,-4.305142296965779,-0.04284269913484029,10.865800497907646,18.23955535581635
298,YBL102W,-1.9369247242026222,-0.09507454326127845,-4.941343442411984,-0.09547134700886721
299,YBL103C,-5.297336241789299,0.0295717379625415,-4.882690581798581,-5.019734541543996
300,YBL104C,2.131070004335156,0.19357047208215758,-4.879444371355667,-2.303195780275805
301,YBL105C,19.575242393649344,0.17887096190558885,0.7787321474252915,-0.7019233798788831
302,YBL106C,4.475675846409433,0.2731848836974708,-4.853776887078039,-3.13149660603687
303,YBL107C,-5.315092669987671,0.03546175028658884,-4.656462031911809,-5.0155862892344665
304,YBL107W-A,-6.207542905217675,-0.1851137950813527,-5.8338700800774905,-5.656034357829952
305,YBL108C-A,-5.984361541506375,-0.19959563695046703,-5.717936379886658,-5.724400384450759
306,YBL108W,-6.491279866172909,0.39850135063312997,-6.056338890485288,-6.247822092697337
307,YBL109W,-6.469596161454879,0.13768474530975555,-5.986188095820019,-4.95090137655795
308,YBL111C,-1.598673708037101,0.21516207571373935,-5.243531188836337,-5.272579632964977
