,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-0.8407113150691627,1.7007907977687446,-1.638953540898113,-2.8552918744295113
1,21S_rRNA,-0.7623560302442487,0.6471744856910073,17.67548916279219,-3.060484114501704
2,HRA1,-6.432329773009631,-0.07681930866632285,-5.796708890859888,-6.114711961034446
3,ICR1,-5.555623922764849,0.03499519046239226,-4.789935760077335,-5.220348802818042
4,LSR1,-3.3571118332047027,0.3004218745193228,17.40318362165015,1.5227276356854595
5,NME1,-5.641472329308898,-0.29313796368618,-2.9541954031492077,-4.716769801894498
6,PWR1,,,-6.663017661456723,-6.549653349594347
7,Q0010,,,-6.663017661456723,-6.549653349594347
8,Q0017,,,-6.663017661456723,-6.549653349594347
9,Q0032,,,-6.663017661456723,-6.549653349594347
10,Q0045,-6.508931254444349,0.7532558209208536,-6.262480672328751,-6.161133814102677
11,Q0050,-6.262383453232007,0.13176741118671587,-3.838057715490435,-5.050945299742508
12,Q0055,-6.192247977678291,0.46374931577346823,-5.843340633689396,-5.964744157159333
13,Q0060,-6.772888501951823,0.3382182406163372,-6.262480672328751,-6.202201477390863
14,Q0065,,,-6.663017661456723,-6.549653349594347
15,Q0070,,,-6.663017661456723,-6.549653349594347
16,Q0075,,,-6.663017661456723,-6.549653349594347
17,Q0080,,,-6.663017661456723,-6.549653349594347
18,Q0085,-6.370044650606672,1.923180861371005,-6.663017661456723,-6.244137026416022
19,Q0092,,,-6.663017661456723,-6.549653349594347
20,Q0105,-6.772888501951823,0.3382182406163372,-6.262480672328751,-6.290558872645601
21,Q0110,-6.724958358891194,1.3382182936301215,-6.663017661456723,-6.202201477390863
22,Q0115,,,-6.663017661456723,-6.549653349594347
23,Q0120,-6.826772194397411,-0.6617818264033875,-6.663017661456723,-6.549653349594347
24,Q0130,-6.546799593988101,0.016290120727069438,-5.461406591357284,-6.244137026416022
25,Q0140,,,-6.663017661456723,-6.549653349594347
26,Q0142,,,-6.663017661456723,-6.549653349594347
27,Q0143,,,-6.663017661456723,-6.549653349594347
28,Q0144,,,-6.663017661456723,-6.549653349594347
29,Q0160,-6.051457177560675,-1.4691369465102166,-5.782513504771889,-6.549653349594347
30,Q0182,,,-6.663017661456723,-6.549653349594347
31,Q0250,-6.393274693147211,0.6012527554876966,-5.461406591357284,-5.599721286515888
32,Q0255,,,-6.663017661456723,-6.549653349594347
33,Q0275,-6.546799593988101,0.016290120727069438,-6.199842941237295,-6.072776406429559
34,Q0297,,,-6.663017661456723,-6.549653349594347
35,RDN18-1,,,-6.663017661456723,-6.549653349594347
36,RDN18-2,,,-6.663017661456723,-6.549653349594347
37,RDN25-1,,,-6.663017661456723,-6.549653349594347
38,RDN25-2,,,-6.663017661456723,-6.549653349594347
39,RDN37-1,,,-6.663017661456723,-6.549653349594347
40,RDN37-2,,,-6.663017661456723,-6.549653349594347
41,RDN5-1,-3.2543326314219048,0.4991133026836994,-1.4099802975787805,3.759160850347704
42,RDN5-2,-6.379225900977976,0.16829327019589427,-6.124970750219814,-6.072776406429559
43,RDN5-3,,,-6.663017661456723,-6.549653349594347
44,RDN5-4,,,-6.663017661456723,-6.549653349594347
45,RDN5-5,,,-6.663017661456723,-6.549653349594347
46,RDN5-6,-1.1256701774564821,1.0352947518612003,5.074382757191628,7.823331360655912
47,RDN58-1,,,-6.663017661456723,-6.549653349594347
