,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-5.780751833636041,0.2325645412049814,-3.115732219316506,-5.657194469857752
1,21S_rRNA,-4.747308701835676,0.14236387962260957,8.673008087778477,-1.1469146751712895
2,HRA1,-5.587584891517372,-0.7669093337690708,-6.04728614366317,-5.642665871075309
3,ICR1,-5.809710984116956,-0.02460967170556485,-5.336820918206983,-5.0379770370410375
4,LSR1,0.37792012363600563,-0.23850951180157262,-4.0719225165266035,-3.260245892595485
5,NME1,-4.818276740691742,-0.31514382348523984,-5.073952139174103,-4.486612926885058
6,PWR1,,,-6.606623866468568,-6.678927898618044
7,Q0010,,,-6.606623866468568,-6.678927898618044
8,Q0017,,,-6.606623866468568,-6.678927898618044
9,Q0032,,,-6.606623866468568,-6.678927898618044
10,Q0045,-6.658171013033486,0.46141641539015515,-5.996671323006161,-6.072756133454597
11,Q0050,-5.956437834722546,-0.3069783844082216,-3.2159261312116283,-4.812368591960616
12,Q0055,-6.307935352080101,-0.29888193030280846,-3.2518835227684186,-6.0679339521012325
13,Q0060,-7.135629122264213,-0.04108400263737941,-6.606623866468568,-6.678927898618044
14,Q0065,-7.141856900989871,0.373953513361649,-6.606623866468568,-6.379944092068386
15,Q0070,,,-6.606623866468568,-6.678927898618044
16,Q0075,-7.071409394008405,-0.3630121142449264,-6.301647608411251,-6.678927898618044
17,Q0080,,,-6.606623866468568,-6.678927898618044
18,Q0085,-6.98768725681631,-0.26347644163287104,-6.305558362189124,-6.678927898618044
19,Q0092,,,-6.606623866468568,-6.678927898618044
20,Q0105,-7.031703599127166,-0.041084003576237996,-6.606623866468568,-6.678927898618044
21,Q0110,-7.333785452239925,-1.0410840179492757,-6.606623866468568,-6.379944092068386
22,Q0115,,,-6.606623866468568,-6.678927898618044
23,Q0120,,,-6.606623866468568,-6.678927898618044
24,Q0130,-5.727197115987687,-0.6931609780064316,-5.996635813410073,-5.642665871075309
25,Q0140,,,-6.606623866468568,-6.678927898618044
26,Q0142,,,-6.606623866468568,-6.678927898618044
27,Q0143,,,-6.606623866468568,-6.678927898618044
28,Q0144,,,-6.606623866468568,-6.678927898618044
29,Q0160,-6.050131201361871,-1.1285469962471124,-5.996671323006161,-6.377888239368258
30,Q0182,,,-6.606623866468568,-6.678927898618044
31,Q0250,-6.712742311786459,-0.3041184637954574,-6.305558362189124,-6.252939839172134
32,Q0255,-7.333785452239925,-1.0410840179492757,-6.606623866468568,-6.375842027514127
33,Q0275,-6.199951540482174,-0.8000760578401336,-6.097456607534975,-6.252939839172134
34,Q0297,,,-6.606623866468568,-6.678927898618044
35,RDN18-1,,,-6.606623866468568,-6.678927898618044
36,RDN18-2,,,-6.606623866468568,-6.678927898618044
37,RDN25-1,,,-6.606623866468568,-6.678927898618044
38,RDN25-2,,,-6.606623866468568,-6.678927898618044
