,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,7.528572388835013,-1.8608712254059816,5.0416414744023506,-5.967211659597076
1,21S_rRNA,47.102391280189835,-1.5229789068798019,53.5976731673652,-2.881284933002214
2,HRA1,-6.377903409848761,0.07042148223232263,-6.011318711488016,-5.593993293945421
3,ICR1,-5.293236266810689,0.12723408930551336,-5.198078476536104,-5.142924072183925
4,LSR1,33.97528131385004,-0.9531371247855834,50.568612683429976,-4.757262594405488
5,NME1,-5.788683837935162,-0.14583669579493386,-3.78315219229053,-5.700636897272593
6,PWR1,,,-6.550506437397755,-6.737541962404704
7,Q0010,,,-6.550506437397755,-6.737541962404704
8,Q0017,,,-6.550506437397755,-6.737541962404704
9,Q0032,,,-6.550506437397755,-6.737541962404704
10,Q0045,-6.058577879518626,0.9184186324703336,-5.467225224235739,-5.256005864381164
11,Q0050,-3.3689460851805673,-1.138166895603174,0.9660852693241073,-5.461601912822968
12,Q0055,-3.5686208320442963,-1.3446174479166733,0.6713749286600648,-5.669642579791935
13,Q0060,-6.766168915699928,-1.3446161183390306,-6.550506437397755,-6.737541962404704
14,Q0065,,,-6.550506437397755,-6.737541962404704
15,Q0070,,,-6.550506437397755,-6.737541962404704
16,Q0075,-6.365408055200599,1.655384086510203,-6.550506437397755,-6.2147609332294715
17,Q0080,,,-6.550506437397755,-6.737541962404704
18,Q0085,-6.635049786573932,-0.9295786320047811,-6.242169851901209,-6.737541962404704
19,Q0092,,,-6.550506437397755,-6.737541962404704
20,Q0105,-6.403998428786672,-1.344616192204381,-5.467225224235739,-6.4761514559435955
21,Q0110,,,-6.550506437397755,-6.737541962404704
22,Q0115,,,-6.550506437397755,-6.737541962404704
23,Q0120,,,-6.550506437397755,-6.737541962404704
24,Q0130,-1.835384498276494,-2.514542402920144,-3.409382270321496,-6.2147609332294715
25,Q0140,,,-6.550506437397755,-6.737541962404704
26,Q0142,,,-6.550506437397755,-6.737541962404704
27,Q0143,,,-6.550506437397755,-6.737541962404704
28,Q0144,,,-6.550506437397755,-6.737541962404704
29,Q0160,-6.534295508228351,-0.3446161091966528,-5.82831900092658,-6.048233422172084
30,Q0182,,,-6.550506437397755,-6.737541962404704
31,Q0250,-5.422950075848509,-1.9295789495531963,-6.057167403290849,-6.4761514559435955
32,Q0255,,,-6.550506437397755,-6.737541962404704
33,Q0275,-4.861863239845985,-1.8300434846538394,-5.334556203511245,-6.4761514559435955
34,Q0297,,,-6.550506437397755,-6.737541962404704
35,RDN18-1,,,-6.550506437397755,-6.737541962404704
36,RDN18-2,,,-6.550506437397755,-6.737541962404704
37,RDN25-1,,,-6.550506437397755,-6.737541962404704
38,RDN25-2,,,-6.550506437397755,-6.737541962404704
39,RDN37-1,,,-6.550506437397755,-6.737541962404704
40,RDN37-2,,,-6.550506437397755,-6.737541962404704
41,RDN5-1,38.42995191360688,-1.4327119591053539,52.85806752515691,13.708651213558165
42,RDN5-2,-5.369487669316989,1.0704220579465487,-5.1061314085747265,-5.819036481235037
43,RDN5-3,,,-6.550506437397755,-6.737541962404704
44,RDN5-4,,,-6.550506437397755,-6.737541962404704
45,RDN5-5,,,-6.550506437397755,-6.737541962404704
46,RDN5-6,35.95704799034482,-1.8427907214309374,46.250652425058824,7.969380168657543
47,RDN58-1,,,-6.550506437397755,-6.737541962404704
48,RDN58-2,,,-6.550506437397755,-6.737541962404704
49,RNA170,-5.51734884229932,-0.6341233766979176,-5.859978890338905,-5.717420184751658
