,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,0.854680467817419,-1.149293662905916,-2.679967436175619,-4.684433755659597
1,21S_rRNA,29.446416972952623,-0.9976235227235032,8.532622573097328,-2.7154788861812253
2,HRA1,-5.96482281851212,0.6148880635775009,-6.132015220530799,-6.192671130632775
3,ICR1,-5.852727768554683,-0.000588890499326447,-3.8676088073902988,-4.461066595410668
4,LSR1,-5.426527414770151,-0.0584918741438719,-1.002317222227046,-4.722200037370686
5,NME1,-6.212540243174127,0.01915090916622155,-5.681505898270369,-5.7377539459551885
6,PWR1,,,-6.624705032406313,-6.712754452423229
7,Q0010,,,-6.624705032406313,-6.712754452423229
8,Q0017,,,-6.624705032406313,-6.712754452423229
9,Q0032,,,-6.624705032406313,-6.712754452423229
10,Q0045,-6.733879691765092,-0.626666911775591,-6.624705032406313,-6.4557754790027015
11,Q0050,-5.700700786735604,-0.4786911693145919,-4.6401339090429365,-5.578973049752601
12,Q0055,-2.117088541731829,-1.6442400839467766,-5.7136451678489175,-4.656922195088706
13,Q0060,-7.353094564418353,0.15094073414476028,-6.624705032406313,-6.712754452423229
14,Q0065,-7.12447384708357,0.5659782518774887,-6.624705032406313,-6.4557754790027015
15,Q0070,,,-6.624705032406313,-6.712754452423229
16,Q0075,-6.714595345255139,-1.4340218270518663,-6.624705032406313,-6.712754452423229
17,Q0080,,,-6.624705032406313,-6.712754452423229
18,Q0085,-6.914319220913257,-1.170987406099205,-6.185855406785478,-6.712754452423229
19,Q0092,,,-6.624705032406313,-6.712754452423229
20,Q0105,-6.539692011017713,-2.1709874228855806,-6.624705032406313,-6.712754452423229
21,Q0110,-7.330969681833381,1.1509407492636277,-6.624705032406313,-6.712754452423229
22,Q0115,,,-6.624705032406313,-6.712754452423229
23,Q0120,-6.539692011017713,-2.1709874228855806,-6.624705032406313,-6.1987964887975355
24,Q0130,-6.625728567630211,-0.3726213043992194,-6.624705032406313,-6.406746676561345
25,Q0140,,,-6.624705032406313,-6.712754452423229
26,Q0142,,,-6.624705032406313,-6.712754452423229
27,Q0143,,,-6.624705032406313,-6.712754452423229
28,Q0144,,,-6.624705032406313,-6.712754452423229
29,Q0160,-5.712728217578188,-1.4340219413327886,-5.838421248227199,-6.012636788851877
30,Q0182,,,-6.624705032406313,-6.712754452423229
31,Q0250,-6.516970947650562,-0.849059363349777,-5.747005739483704,-6.712754452423229
32,Q0255,,,-6.624705032406313,-6.712754452423229
33,Q0275,-6.0464948172350255,-1.096986935601334,-6.269834844449866,-6.36269563352129
34,Q0297,,,-6.624705032406313,-6.712754452423229
35,RDN18-1,,,-6.624705032406313,-6.712754452423229
36,RDN18-2,,,-6.624705032406313,-6.712754452423229
37,RDN25-1,,,-6.624705032406313,-6.712754452423229
38,RDN25-2,,,-6.624705032406313,-6.712754452423229
39,RDN37-1,,,-6.624705032406313,-6.712754452423229
40,RDN37-2,,,-6.624705032406313,-6.712754452423229
41,RDN5-1,8.486123375227242,-0.6789402251197774,-5.229512202630229,-5.009752206766491
42,RDN5-2,-6.323926791604359,0.3624450000871065,-6.065940576984519,-5.85595195293877
43,RDN5-3,,,-6.624705032406313,-6.712754452423229
44,RDN5-4,,,-6.624705032406313,-6.712754452423229
45,RDN5-5,,,-6.624705032406313,-6.712754452423229
46,RDN5-6,3.0211780771514083,-0.8490616097332739,-0.18410253551345618,-4.666772238364078
47,RDN58-1,,,-6.624705032406313,-6.712754452423229
48,RDN58-2,,,-6.624705032406313,-6.712754452423229
49,RNA170,-6.345825437360874,-0.04478380198695344,-5.803042681019366,-5.694756757195481
50,RPM1,,,-6.624705032406313,-6.712754452423229
51,RPR1,-4.646451377884959,0.18632345755674917,-4.920209710755626,-5.5778978407248925
52,RUF20,-5.856097293279189,-0.01210809481438946,4.625928445065628,-3.201851729877997
53,RUF21,-5.810867051462205,-0.1254298315257077,7.643314985022473,17.97223581997396
