,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,19.646606174420537,-3.1000441950226927,4.004999175680959,-4.783231903453346
1,21S_rRNA,110.06922327309023,-2.714033880685342,48.20253778933719,-5.27904404523308
2,HRA1,-6.1659909205262755,-0.7273786857692259,-5.834261545312964,-6.052722233562268
3,ICR1,-5.582123362649862,0.011846831801666916,-5.087801954105736,-4.848015485937618
4,LSR1,82.50854405880885,-1.5612874384729094,43.11189481785068,-2.750855498255199
5,NME1,-3.681733524645263,-0.7195612130763912,-4.770465059512824,-5.059886784727238
6,PWR1,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
7,Q0010,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
8,Q0017,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
9,Q0032,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
10,Q0045,-5.875099116206247,-1.6278430611651644,-5.985147883411131,-6.453114503779733
11,Q0050,6.051842255949702,-3.212808418166948,-2.213794821646396,-6.162640906540042
12,Q0055,-1.096997466687786,-2.026940623922998,-1.6515187926048585,-5.852832662753275
13,Q0060,-6.748145597100045,-1.4054504194107065,-6.529366996863612,-6.700281865604884
14,Q0065,-6.870198320743016,0.5945496914299204,-6.529366996863612,-6.453114503779733
15,Q0070,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
16,Q0075,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
17,Q0080,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
18,Q0085,-6.748145597100045,-1.4054504194107065,-6.19423551299147,-6.700281865604884
19,Q0092,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
20,Q0105,-6.0154855963154805,-2.405450545724779,-5.523972433891085,-6.700281865604884
21,Q0110,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
22,Q0115,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
23,Q0120,-6.625921054068239,1.1795122398346731,-6.529366996863612,-6.205947125645123
24,Q0130,-1.9749538558346547,-2.2634327859939902,-4.595783904341841,-5.418608544599453
25,Q0140,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
26,Q0142,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
27,Q0143,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
28,Q0144,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
29,Q0160,-6.336692376986983,-1.1424161076808337,-5.859103992000637,-6.33775045790817
30,Q0182,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
31,Q0250,-4.550165464748684,-3.4054507983529567,-5.859103992000637,-6.700281865604884
32,Q0255,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
33,Q0275,-3.084845159851606,-3.990413551702335,-4.518577536129491,-6.700281865604884
34,Q0297,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
35,RDN18-1,-7.114475581242618,-0.4054503562536746,-6.529366996863612,-6.700281865604884
