,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-2.7141423289218523,0.8570659608951376,-4.08209496637359,-2.2524375769807263
1,21S_rRNA,0.08034805245116872,0.4993169807307767,9.04509370182803,16.00969691824815
2,HRA1,-6.368237237372286,0.3151693579987024,-5.379857115503165,-6.13834961356706
3,ICR1,-4.76089865400282,-0.21416735705801845,-5.302618616614433,-5.008582969934857
4,LSR1,-2.9367137415615874,0.2614311781828333,5.727373323197592,-2.963183237852744
5,NME1,-5.549438548292271,-0.26300501810555194,-3.4370798861124,-5.389378843449632
6,PWR1,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
7,Q0010,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
8,Q0017,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
9,Q0032,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
10,Q0045,-5.842099955326476,-1.6848310381323162,-6.280460460106314,-6.3516438607710395
11,Q0050,-4.869878710067253,0.7746020798519245,-5.525511125505434,-5.591685794663729
12,Q0055,-5.7128598078499255,0.6688067722863656,-5.98067341146583,-5.110302408282542
13,Q0060,-6.697021078043602,-0.2697932735260159,-6.281082809907005,-6.3516438607710395
14,Q0065,-6.777107768631274,0.3151692802606257,-6.279838944026916,-6.209614828243671
15,Q0070,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
16,Q0075,-6.314775198445606,-1.6848308918921726,-6.581491317951417,-6.587439688855645
17,Q0080,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
18,Q0085,-6.697021078043602,-0.2697932735260159,-6.581491317951417,-6.209614828243671
19,Q0092,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
20,Q0105,-6.56578185789036,-0.6848308258703469,-6.281082809907005,-6.209614828243671
21,Q0110,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
22,Q0115,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
23,Q0120,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
24,Q0130,-5.863399759170363,0.6777397792090043,-5.98067341146583,-4.609828555478518
25,Q0140,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
26,Q0142,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
27,Q0143,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
28,Q0144,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
29,Q0160,-6.307696455851574,0.9001319389381427,-6.581491317951417,-5.982373481422195
30,Q0182,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
31,Q0250,-6.4335218539051295,-0.09986827332382649,-5.680265708682883,-5.408460351328781
32,Q0255,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
33,Q0275,-6.4335218539051295,-0.09986827332382649,-5.980674273484163,-5.408460351328781
34,Q0297,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
35,RDN18-1,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
36,RDN18-2,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
37,RDN25-1,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
38,RDN25-2,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
39,RDN37-1,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
40,RDN37-2,-7.083309073944064,0.3151692673042835,-6.581491317951417,-6.587439688855645
41,RDN5-1,0.8732256584522965,0.5719079639104725,-5.224475977477866,21.723678517552514
42,RDN5-2,-6.196447834871225,-0.2323186909151017,-5.647880339246263,-5.855502667919484
