,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-5.4763631845270675,-0.304955151279874,-5.482596897459756,-5.699949691368157
1,21S_rRNA,-3.6007679106478423,-0.20277216552386623,-2.305138049779431,-5.127785414304028
2,HRA1,-6.506354461033021,-0.3101453811289596,-5.962410949141709,-6.03104129312226
3,ICR1,-5.179760827601532,-0.10253861232068939,-2.4119117606344034,-5.255177033596103
4,LSR1,-2.6133148256066416,0.1751220007503598,0.5405285932770653,-5.074683443665161
5,NME1,-6.039944617493962,0.11072028714488244,-5.399755861586139,-5.836453596788383
6,PWR1,,,-6.60275425249491,-6.699041996293958
7,Q0010,,,-6.60275425249491,-6.699041996293958
8,Q0017,,,-6.60275425249491,-6.699041996293958
9,Q0032,,,-6.60275425249491,-6.699041996293958
10,Q0045,-6.675900270841585,-0.37427568169928216,-6.301665805446133,-6.289827662069976
11,Q0050,-6.347784383899591,-0.10748918611670656,-4.551844437014743,-5.9975440766704375
12,Q0055,-6.007088203817138,-0.3840569164457338,-2.9295665410251375,-5.837461717476363
13,Q0060,-6.503291542979045,-1.5966681123259328,-6.60275425249491,-6.699041996293958
14,Q0065,-7.075415426626798,-0.11124121512932517,-5.99055657807098,-6.699041996293958
15,Q0070,-7.344467771139399,-0.7893131278981917,-6.296655429149253,-6.699041996293958
16,Q0075,-6.898113914468721,-1.111241252694584,-6.60275425249491,-6.699041996293958
17,Q0080,,,-6.60275425249491,-6.699041996293958
18,Q0085,-6.699379160008555,-0.7893131826121017,-5.99055657807098,-6.699041996293958
19,Q0092,,,-6.60275425249491,-6.699041996293958
20,Q0105,-6.925307128967544,-0.15188320820099563,-6.60275425249491,-6.699041996293958
21,Q0110,-7.344467771139399,-0.7893131278981917,-6.60275425249491,-6.699041996293958
22,Q0115,,,-6.60275425249491,-6.699041996293958
23,Q0120,-7.07399257286151,-1.3742756448499007,-6.296655429149253,-6.699041996293958
24,Q0130,-6.089372223880125,-0.5619028327862851,-6.010714933093104,-5.59739077035756
25,Q0140,,,-6.60275425249491,-6.699041996293958
26,Q0142,,,-6.60275425249491,-6.699041996293958
27,Q0143,,,-6.60275425249491,-6.699041996293958
28,Q0144,,,-6.60275425249491,-6.699041996293958
29,Q0160,-4.705575699055811,-1.5966683404718203,-5.378358792716548,-6.699041996293958
30,Q0182,,,-6.60275425249491,-6.699041996293958
31,Q0250,-6.720112393021262,-0.22988575102939943,-5.99055657807098,-6.060537731336258
32,Q0255,,,-6.60275425249491,-6.699041996293958
33,Q0275,-6.708857303466328,-0.06494757326590685,-6.60275425249491,-6.379789875581112
34,Q0297,,,-6.60275425249491,-6.699041996293958
35,RDN18-1,,,-6.60275425249491,-6.699041996293958
36,RDN18-2,,,-6.60275425249491,-6.699041996293958
37,RDN25-1,,,-6.60275425249491,-6.699041996293958
38,RDN25-2,,,-6.60275425249491,-6.699041996293958
39,RDN37-1,,,-6.60275425249491,-6.699041996293958
40,RDN37-2,,,-6.60275425249491,-6.699041996293958
41,RDN5-1,-5.504295283328848,0.10000581422478975,-1.3061938080536624,-5.375122036381059
42,RDN5-2,-5.321394141437454,-0.8178826246091013,-5.783444021331079,-5.806445248470049
43,RDN5-3,,,-6.60275425249491,-6.699041996293958
44,RDN5-4,,,-6.60275425249491,-6.699041996293958
45,RDN5-5,,,-6.60275425249491,-6.699041996293958
46,RDN5-6,1.3112709136214973,0.601192839169899,-0.4510001921759513,-2.825189213077851
47,RDN58-1,,,-6.60275425249491,-6.699041996293958
48,RDN58-2,,,-6.60275425249491,-6.699041996293958
49,RNA170,-5.467360044744761,-0.3742761490088268,-5.09967654669607,-5.797578580225121
50,RPM1,,,-6.60275425249491,-6.699041996293958
