,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-5.509648631007629,0.572912771383846,-5.121924533795518,-5.942441610837427
1,21S_rRNA,-2.856303226268858,0.49445022581467557,-0.9996949024496392,-3.368585465088717
2,HRA1,-6.215435749854563,-0.47697705944496877,-5.307349614050747,-6.289780448259788
3,ICR1,-5.134392846547108,0.1481769129690572,-2.353571932564423,-5.2643386213905075
4,LSR1,-4.005726005853827,0.23870736165903989,19.595020813662277,-3.6319944519230116
5,NME1,-5.987621698014721,-0.0006179064149235386,-4.3273590975367195,-4.761123965471092
6,PWR1,,,-6.593292533141795,-6.698745205149733
7,Q0010,,,-6.593292533141795,-6.698745205149733
8,Q0017,,,-6.593292533141795,-6.698745205149733
9,Q0032,,,-6.593292533141795,-6.698745205149733
10,Q0045,-6.545162290029233,0.9015348701313863,-6.593292533141795,-6.132208062066709
11,Q0050,-5.536603429371808,0.7595163960968799,-5.8416627558464596,-5.996808852462795
12,Q0055,-6.170648531596591,0.6019747248747362,-6.12327009026281,-5.836250945594017
13,Q0060,-6.8321302761778355,0.9015348208519751,-6.593292533141795,-6.698745205149733
14,Q0065,-6.8321302761778355,0.9015348208519751,-6.593292533141795,-6.379196293246922
15,Q0070,,,-6.593292533141795,-6.698745205149733
16,Q0075,,,-6.593292533141795,-6.698745205149733
17,Q0080,,,-6.593292533141795,-6.698745205149733
18,Q0085,-6.5456679386128735,1.4864973745978833,-6.593292533141795,-6.698745205149733
19,Q0092,,,-6.593292533141795,-6.698745205149733
20,Q0105,-6.8321302761778355,0.9015348208519751,-6.593292533141795,-6.698745205149733
21,Q0110,-6.8321302761778355,0.9015348208519751,-6.593292533141795,-6.379196293246922
22,Q0115,,,-6.593292533141795,-6.698745205149733
23,Q0120,,,-6.593292533141795,-6.698745205149733
24,Q0130,-6.34778304398985,0.16456924600244355,-6.061988079631741,-6.396957749032469
25,Q0140,,,-6.593292533141795,-6.698745205149733
26,Q0142,,,-6.593292533141795,-6.698745205149733
27,Q0143,,,-6.593292533141795,-6.698745205149733
28,Q0144,,,-6.593292533141795,-6.698745205149733
29,Q0160,-6.214769994015175,1.123927393772011,-6.2887921767371235,-6.379196293246922
30,Q0182,,,-6.593292533141795,-6.698745205149733
31,Q0250,-6.51662791780689,0.6385004605522514,-6.593292533141795,-6.059647357766385
32,Q0255,,,-6.593292533141795,-6.698745205149733
33,Q0275,-6.0374521038380005,1.3165725247391684,-6.329375493743879,-6.059647357766385
34,Q0297,,,-6.593292533141795,-6.698745205149733
35,RDN18-1,,,-6.593292533141795,-6.698745205149733
