locus_name,21,10,5,39,2,13,14,10,3,29,9,36
15S_rRNA,15,6,21,1,12,14,5,7,5,3,40,15
21S_rRNA,109,104,128,21,76,40,38,64,23,28,148,79
HRA1,4,4,3,2,2,2,2,3,3,4,0,5
ICR1,115,132,98,142,123,126,175,191,211,218,146,155
LSR1,226,158,193,109,163,199,137,157,159,128,263,195
NME1,38,22,29,23,14,23,34,30,17,26,45,18
PWR1,0,0,0,0,0,0,0,0,0,0,0,0
Q0010,0,0,0,0,0,0,0,0,0,0,0,0
Q0017,0,0,0,0,0,0,0,0,0,0,0,0
Q0032,0,0,0,0,0,0,0,0,0,0,0,0
Q0045,1,1,2,0,2,1,0,5,0,2,4,0
Q0050,9,9,14,1,1,7,1,4,1,3,20,5
Q0055,3,12,11,1,5,1,6,5,2,0,13,6
Q0060,1,0,0,0,0,1,0,0,0,0,1,0
Q0065,0,2,0,0,0,2,0,0,0,0,0,0
Q0070,0,1,0,0,0,0,0,0,0,0,0,0
Q0075,0,0,1,0,0,0,0,0,0,0,0,0
Q0080,0,0,0,0,0,0,0,0,0,0,0,0
Q0085,0,2,1,0,1,0,0,0,0,0,0,0
Q0092,0,0,0,0,0,0,0,0,0,0,0,0
Q0105,1,0,0,0,1,0,1,0,0,0,2,0
Q0110,0,0,0,0,0,0,0,0,0,0,0,0
Q0115,0,0,0,0,0,0,0,0,0,0,0,0
Q0120,0,1,0,0,0,0,0,0,0,1,1,0
Q0130,3,0,3,0,1,1,2,2,0,3,6,9
Q0140,0,0,0,0,0,0,0,0,0,0,0,0
Q0142,0,0,0,0,0,0,0,0,0,0,0,0
Q0143,0,0,0,0,0,0,0,0,0,0,0,0
Q0144,0,0,0,0,0,0,0,0,0,0,0,0
Q0160,0,4,2,4,0,0,0,0,2,1,0,1
Q0182,0,0,0,0,0,0,0,0,0,0,0,0
Q0250,3,2,1,0,1,2,1,1,0,0,1,0
Q0255,0,0,0,0,0,0,0,0,0,0,0,2
Q0275,2,0,3,2,1,1,0,1,0,0,3,0
Q0297,0,0,0,0,0,0,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-1,85,51,36,63,42,35,37,220,48,49,134,103
RDN5-2,3,8,3,4,1,3,3,8,4,5,2,6
RDN5-3,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-6,42,8,16,5,11,11,15,130,11,16,46,47
RDN58-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0,0,0,0,0,0,0
RNA170,8,18,5,19,10,15,22,25,20,21,12,26
RPM1,0,0,0,0,0,0,0,0,0,0,0,0
RPR1,89,51,79,53,42,34,31,34,19,28,41,44
RUF20,119,134,129,103,146,165,182,126,144,194,195,135
RUF21,51,46,53,11,50,63,58,22,35,103,26,38
RUF22,1,0,0,1,0,0,0,0,0,0,0,0
RUF23,8,2,8,11,8,5,16,11,5,7,13,7
RUF5-1,342,360,457,318,404,419,421,242,267,481,196,271
RUF5-2,216,256,321,222,304,241,288,168,170,326,160,155
SCR1,570,194,380,134,165,249,137,329,147,120,972,332
SRG1,304,283,283,207,278,320,175,113,117,179,97,122
TLC1,1379,1435,1455,1577,1510,1520,1823,1837,1926,2396,1876,1480
YAL001C,505,482,403,541,421,539,675,711,823,782,738,641
YAL002W,473,507,441,552,451,580,577,520,607,619,533,529
YAL003W,8290,8425,11001,14315,10292,10410,8071,8289,6464,7170,7678,6280
YAL004W,0,0,0,0,0,0,0,0,0,0,0,0
